1048147,grimsbylander,2019-08-06 21:39:00,3016,Hmm maybe he’s speaking from experience...my money’s on meth. ?
1047885,AKRISONER,2019-07-31 12:35:00,5558,"Art, It sounds like you are a victim of our broken education system. I dont know if things have changed in the last 12 years, but the cold hard facts are that when I was in highschool, there were two clear paths 1. Getting good grades that would be high enough for you to apply to programs in university or college. There was a clear set of pre-requisit high school credits and a minimum grade % required in order to apply to programs.  And shockingly, Path 2 was...you guessed it, the trades. What this meant was that the trades were the only option available for students who couldnt maintain a high enough average in school to be able to apply to college or university. What this meant was that the people that spent their time in highschool doing drugs, skipping class and flunking out were pushed towards the trades, while the intelligent hard working kids were told to go and try and get a meaningless degree. Even more incredible is that you had a  very large group of kids who maybe didnt have the math brain to hold up an A average and get an engineering degree, so their average wasnt as ""Pretty"" The kids still worked hard, did all of their work and even had A's in a lot of their classes, they just struggled in math or one of the sciences. Because they didnt have an A average they were then guided into taking useless degrees that basically result in a student not getting a job. English and history degrees were most common. Meanwhile Johnny who spends his entire days dealing weed down at the smoke pit doesnt give a damn because he can always get an apprenticeship from his uncle in the union as a plumber. Myself and my girlfriend and two of my good friends may be the perfect example of the bogus education system we have. My girlfriend carried a high B average all of the way through highschool and had A's in all of english and writing related courses. She went to school for english and got a degree with a pretty high grade point average, she even won some awards for some papers she wrote in university. Upon completion, she had her English major, and proceeded to work at a publishing company for slightly over minimum wage packing boxes with books. (she eventually got a job in group insurance and is doing ok now, but will never make a tradesmens wage) I finished highschool with a B+ average, i wouild have had honour roll but i just really disliked math and hence, my one bad C grade resulted in me not getting honour roll. 17 years old at the time I thought I wanted to be a graphic designer, I applied, got special admittance to the top graphic design program in ontario at the time at humber college. Had honours through college, worked my ass off every summer and got given a special job with the city due to the responsibility i took on and hard labour i did, i got to work by myself and run the maintenence operations at the cemetery in town. I got out of college during the economic downturn, every ad agency in the city was doing mass lay offs because the first thing that goes during a downturn is advertising. I ended up scrambling for any job I could get, started moving hot tubs for a living 6 days a week. Finally I got a break makign barely over minimum wage, commuted two hours each way every day to a horrible job doing inside sales with a bit of graphics on the side. I was hurting bad...fluked out got an interview with the company that I am at to this day and the rest is history. I make ok money but will never make a journeymans wage. My two friends, one who I was in grade school with since grade 2 has a reading learning disability, is ESL and nearly failed school his entire life. He is now journeyman electrician after taking the test and failing until he passed (5 times...it may have been 4) He at least knows how to work hard labour, even though his ""critical thinking, reading comprehension and math skills are severly lacking. My other very good friend, spent his highschool days in a hardcore band, smoked weed and skipped school every day. Partied every weekend all weekend, had a couple of part time jobs in highschool that he got fired from. Out of highschool he started working seasonal work. Would then go on unemployment over the winter and would sit at his parents house over the winter smoking weed and watching tv. His uncle, a union plumber said hed get him in with the union. Hes now a final year apprentice and makes more money than me. Still doesnt really like working that much but does it to pay the bills. Now you tell me, does the system make sense? Or is something fundamentally very very wrong."
1047308,tomO,2019-07-21 01:27:00,363,Are illegal drugs a major problem in Canada as they are in the states ? I'm from a small town 14000 and it got bad around here a few years ago. Meth and such.
1047309,Woodsman,2019-07-21 01:33:00,1286,Some places. I can't compare our place with yours as I don't have the figures but yes we in Canada are not immune to the problem. 
1047310,Toronto_Angler,2019-07-21 02:08:00,698,Opiods and fentanyl are a huge problem across the country now as they seem to be everywhere
1047314,offgriddin,2019-07-21 04:23:00,39,a man in my area was just convicted of manslaughter for mixing fentanyl with cocaine and caused a woman to overdose and die.he got 10 years
1047317,OhioFisherman,2019-07-21 14:32:00,6623,"https://www.cnn.com/2019/07/18/health/ohio-federal-indictment-miami-luken/index.html "" The wholesaler distributed 2.6 million hydrocodone tablets and 2.3 million units of oxycodone to a pharmacy in a West Virginia town of only 1,400 people between 2011 and 2015, the Justice Department said. One of the pharmacists operated in that town, the indictment says. "" Not all of them honest businessmen may be honest? I think overdose kits are available everywhere now."
1047319,Garnet,2019-07-21 14:56:00,2056,The dealers have lost there morals. The game was hook them for life and they always have customers. Now not so much.
1047346,pics,2019-07-22 14:04:00,1268,"China is knowingly exporting illegal drugs to north America..combine that with opioids making big pharma rich , politicians taking money for political gain and everyone in between making a hell of a lot of money.. theres no real incentive to put an end to it other than punishing the ones that are addicted, especially in the US where you have privately run jails making profits on incarceration.."
1047347,jimmer,2019-07-22 14:05:00,2730,Way too many people dying from overdoses right now. Some of the smaller communities are suffering the worst.
1047350,jimmer,2019-07-22 15:13:00,2730,"I'm hearing that they are lacing pot with fentanyl for, which is very scary."
1047364,AKRISONER,2019-07-22 20:26:00,5558,"big money. The only way it stops is if people stop using them. When there is a market, there is a seller its as simple as that. Ive never used drugs myself (weed doesnt count people) Nor am I happy at all when people I know use them. With people cutting all types of stuff with Fentanyl youd have to love playing russian roulette taking cocaine or meth or even ecstacy at this point. Dont do drugs, go fishing.  Would you consider Barrie a small town anymore? Cause holy cow the problem is going completely off of the rails there. I only pass through regularily and dont live there and I am noticing the problem growing exponentially. It almost is a given now that 50% of the times i pass through Barrie i see something completely messed up. Seems to be Meth thats causing the problem up there now."
1047367,dave524,2019-07-22 20:48:00,4508,"St Catharines sure isn't the place I remember 60 years ago as a kid, the area near the old hospital they are demolishing is bad with obvious druggies, Church and Niagara seems to be the epicentre of drug use."
1047374,woodenboater,2019-07-23 00:00:00,2277,"Brantford has been hammered with opioid use as well. It says something when the washrooms at Timmys and the library in that town, have sharps containers. Which I think is a smart idea as it gets syringes off the streets and parks."
1047375,bigugli,2019-07-23 00:23:00,6138,"Substance abuse is an epidemic throughout Ontario. And it will get worse. Lack of enforcement, political will, moral conscience says it all. The youth of much of our modern society no longer have  the promise of a bright future where every dream was possible. We've given most of our industry and manufacturing to the third world while creating unrealistic financial goals for the next generation, crippling debt outrageous inflation. Many born since the 80's see no hope or promise for the future and wait for the socialized silver spoon to look after them."
1047377,Rizzo,2019-07-23 00:44:00,4754,the number of overdoses I deal with at the funeral home is through the roof the past 5 years or so. Definitely a problem here in Ontario!
1047382,tomO,2019-07-23 02:06:00,363,The world is in a sad state of affairs set to burst. When I don't know but I fear for my kid's and grand kid's.
1047385,Old Ironmaker,2019-07-23 02:27:00,8243,"The simple answer to the question is YES. We have the same problems here as you do in the States. From small towns to big cities. Remember we only have close to 40 million citizens here while you have close to 400 million. So you may have more addicts than we have people. But prorated the problem is just as bad, unfortunately. If someone here says their city or little county, town, village or hamlet doesn't have a drug problem they don't get out much or have their heads buried in the sand or up their arses. It has effected everyone from the teens experimenting to your 75 year old Aunt Milly who has been hooked on Opiates for years since she had that hip replacement and her Doc was handing her out Oxy's like candy on Halloween. My crystal ball tells me this thread will be locked soon."
1047386,canoecarrier,2019-07-23 02:41:00,54,"Would depend on how much you retrack the thread there old fella. ^^^^^^ Small towns can be very bad, some of the people I have hopping/walking by my place on the main highway is scary. Cameras can help for sure. Just going in our small town, and many others it is a mess, nevermind the cities. We all have our share but like others have said it is growing like crazy. Keep your vehicles locked and windows up, keep the house locked up with windows locked. All you can do. I heard a few times now about people cutting screens open on house windows and people waking up to find someone in their house. Things are changing, but it is a mess."
1047388,Old Ironmaker,2019-07-23 03:18:00,8243,"10  years for murder. Off to a half way house in maybe 4. That says it all right there. Even though I don't see incarceration as a deterrent to crime murdering another human being must result in a lifetime locked away to keep that murderer from doing it again.  But if you are going to be a criminal be a criminal in Canada. You get 10 years for unpaid parking tickets in California and 25 to life for possession and distribution of a pound of weed in many states. Many years ago a real deal wiseguy from Youngstown Ohio told me he knew crews that were robbing jewelry stores and banks in the 70's up to 2000 in Windsor, Niagara Falls and Montreal because the chance of doing hard time if convicted was slim to none here in Canada. There was a CBC report on TV years ago that had interviewed 4 Americans from Detroit that were incarcerated in Worksworth Pen. If I recall correctly a short sentence for robbery and drug trafficking. They were in what was basically a 2 bedroom condo complete with color TV, stereo, outdoor patio and a BBQ. They all said it was the nicest place they had ever lived in their entire lives. Growing up they shared 2 bedrooms in squalor with up to10 brothers and sisters in Detroit, if they had a place squatting and weren't split up amongst family for a small fee, if they could pay. If they were lucky they weren't the ones living out of an abandoned mini van when they couldn't find a place to squat."
1047391,aplumma,2019-07-23 11:53:00,6896,I have no issues with a discussion on this subject because it is a fact drugs are not the answer and are also out of control everywhere. Please keep the comments factual and not turn into a mud sling about locations and cultures and we are fine. Art
1047393,jimmer,2019-07-23 13:29:00,2730,"Probably the best way to deal with drug problems is to deal with the root societal issues like mentioned.  However, that being said, there will always be chemical drug users."
1047458,offgriddin,2019-07-24 12:06:00,39,it should be first degree cause lacing drugs knowing it can cause harm is premeditated
1047478,Old Ironmaker,2019-07-24 15:42:00,8243,"Of course it should. If someone knowingly does something that will kill someone in my mind that is premeditated and should be murder in the 1st degree. They get off with 2nd degree or manslaughter when the words ""will kill"" is replaced with ""might kill.""."
1047515,Toronto_Angler,2019-07-25 00:29:00,698,I wouldnt worry about that. Fentanyl is much more expensive than weed it wouldnt make sense to lace it
1047518,chris.brock,2019-07-25 02:01:00,4053,"My workplace is huge, but I've had lots of young/ middle aged coworkers die in the last couple years and the cause of death is never revealed. Yes, I think there is a problem up here too."
1047749,Hack_Fisherman,2019-07-29 01:33:00,720,"Do you guys think small town Ontario is still hardest hit per capita versus city centers? My wife and I love Road tripping and stopping through a lot of smaller  towns in around southern Ontario. It feels to me like there’s some pretty heavy down and out people whether it’s drug use or not in places such as Owensound Midland Collingwood etc. And eastern Ontario such as   Peterborough And Perth. It almost seems to me like they’re more visible in the small towns that in the cities.  That being said I don’t go into the GTA too often. I’m not sure what the core looks like. The reason I’m asking, is because I’m wondering if there’s a correlation with the availability of good work.  If the area is economically depressed, so too are the people?   We often consider moving places when we retire and we’ve crossed off an awful lot of them. Just too rough ( I hope I don’t sound like an uppity dick)"
