1052985,John,2019-11-24 16:22:00,2956,Pretty sure this thread ran its course some time ago.
1052394,Toronto_Angler,2019-11-13 18:31:00,698,To be fair we are now always connected to our work through our laptops and smart phones and pretty much expected to be on call 24/7. So if thats an expectation then we should be allowed to surf the internet a while at work. I always say that you can do what ever you want as long as the work gets done.
1052396,SirCranksalot,2019-11-13 19:12:00,3291,"How bout dem Leafs, eh??"
1052399,Lape0019,2019-11-13 21:00:00,647,"My honest opinion is when I read the words that got him fired, I scratched my head and thought that him getting fired was a little over the top. The reason? If you take his words for what he said, there really isn't anything malicious being said. The end result was him telling ""you people"" to buy poppies. But the more you look at it and take a critical thinking approach to those words, the easier it is to realize that yes, that phrase could very easily be racist or discriminatory. The end result is an 85 year old hockey analyst that should have retired long ago and is by and far behind the times when it comes to the current type of game played here has been fired. his tenure 0on coaches corner had to come to an end sooner or later and they will replace him and life will go on.  On a secondary note, I saw another post saying that Coaches Corner is pre taped and played 3 times (once per each game played). And no one at Sportsnet thought ""Maybe this is a little over the top and we should re tape this segment?""... So although he said it and is wearing the blame, there are multiple other people who let it go by that could have stopped this from being an issue in the first place. I rarely watch Hockey anymore so don't really care one way or another."
1052415,Big Cliff,2019-11-14 10:34:00,6899,Don Cherry
1052429,BillM,2019-11-14 16:07:00,17367,
1052431,knightfisher,2019-11-14 16:38:00,237,
1052435,dave524,2019-11-14 17:29:00,4508,
1052441,grimsbylander,2019-11-14 18:20:00,3016,^^^ Triple play!! 😂
1052443,Cando,2019-11-14 18:23:00,90,"He said right at the beginning that the new Canadians don't wear poppies. Specially in Toronto. First how does he know they are new Canadians? Does he check their passports. Second. more than 1.4 million of the people that came from those countries fought should to shoulder with Canadian forces while we were under British rule. They also lost about 74,000 men in those fights, more than the Canadians lost. They also sell poppies and women's Hanjab's with poppies in them to support the troups. You can go on youtube and listen to the full rant he made about people not wearing poppies."
1052340,Toronto_Angler,2019-11-13 02:19:00,698,People tend to only follow others on social media that are like minded and of similar opinions
1052341,Toronto_Angler,2019-11-13 02:21:00,698,"Once again it's great to see the anti immigrant stance of a lot of members on this board. Threads like these make me wonder why I stick around here as you see the true colours of some people. Guess Im a glutton for punishment. Waiting for the inevitable ""Don't let the door hit you on the way out"" from the usual suspects."
1052343,kickingfrog,2019-11-13 02:34:00,8333," You really need me to quote what he said? That's weak. You are not ignorant so don't play it. Cherry knows it's racist. His supporters know it's racist. They support him because he is who he is. He was allowed to say it and would have been able to continue if he had apologized. He didn't, because he didn't miss speak, or stumble over his words (which he does a lot)."
1052344,captpierre,2019-11-13 02:40:00,2521,Cheery was on Fox News’ Tucker Carlson’s Show.  Carlson couldn’t understand what  the problem was.
1052345,Weeds,2019-11-13 02:44:00,782,Has he made any attempt to deny that his comments were aimed at immigrants? You’d think that be the natural response of someone who felt they’d been misunderstood. I would of thought he’d have had ample time by now.
1052346,SirCranksalot,2019-11-13 02:44:00,3291,"Nothing to do with free speech.If someone comes to your house and starts using foul language----permitted by the constitution but unacceptable in your house------you are certainly entitled to kick him out. Rogers, TSN or whoever have that same right. Cherry can go down the street with his own soapbox."
1052347,SirCranksalot,2019-11-13 02:47:00,3291,"Regardless ofthe reason  I am glad to see him go---long overdue. Sad to see and someone so senile and making so little sense ramble on. Down at the pub it might be Ok, but on national TV??"
1052349,Whitespinnerbait,2019-11-13 10:22:00,2038,Enough said....
1052350,dave524,2019-11-13 10:53:00,4508,  https://torontosun.com/news/local-news/hazel-mccallion-others-to-rally-in-support-of-don-cherry?utm_term=Autofeed&utm_medium=Social&utm_source=Facebook&fbclid=IwAR3hHzF_3iuC5zifPMdkjd3c0uzguCubVveu9d3jQ0RX6OBqx3_9bdr8Up4#Echobox=1573613961 
1052352,Squid,2019-11-13 11:57:00,1656,I am not surprised. Disappointed yes but not surprised about the attitude  of this board. One big reason why I left it for so many years.
1052354,NAW,2019-11-13 12:36:00,4022,"It's not just the attitude of ""this board""....  It is being echo'd across the country.  IMO, you calling out ""This Board"", is just as bad as Don saying ""you people"".  We all have are opinions, and that's a good thing."
1052355,pikehunter,2019-11-13 12:37:00,1659,"Big Cliff, i have always respected and looked up to your words and opinions. Your response to this topic does certainly reinforce my thoughts, beliefs and admiration for you. You could not have said it any better!   Here’s to you . 👍👍🍺🍺 Cheers!"
1052356,SirCranksalot,2019-11-13 13:07:00,3291,"'this board'is too broad a brush.There are a whole variety of opinions across the spectrum. And while we don't see some of the wild excesses so prevalent on social media,there is enough to warrant the mods ban on politics. "
1052357,dave524,2019-11-13 13:08:00,4508,"Obviously , you are not on Canadiangunnutz or a couple of the US Hunting and Fishing forums I belong to, this board is actually quite tolerant."
1052358,SirCranksalot,2019-11-13 13:14:00,3291,You should have seen some of the crap over on the OFAH board when they had a political sub-forum. Unbelievable!! 
1052359,dave524,2019-11-13 13:20:00,4508,"I left the OFAH over 20 years ago when the "" FUDDS "" there sold out recreational shooters with their "" it's not suitable for hunting B.S."" Guess even they have been pushed too far since then or got their heads out the sand."
1052360,Fish Farmer,2019-11-13 14:08:00,2234,"Last I understood, were all immigrants. Was I offended, NO!! I hope Don runs for Prime Minister, we need someone that tells the truth. and that so called friend Mclean should be ashamed throwing his partner under the bus. Were living in a weak world now. To many people throwing the race card if they disagree. You can't say a thing to your kids anymore or they'll run to mommy and cry, try and take their cel phone off them, life ended I'll commit suicide. "
1052361,misfish,2019-11-13 14:09:00,29133,EXACTOMONDO MY GOOD FRIEND Is it crappie time yet ?
1052362,misfish,2019-11-13 14:10:00,29133,Newfies are the most toughest immigrants bye.
1052363,Toronto_Angler,2019-11-13 14:19:00,698,If only the mods would stick to the no political posts rule. Love talking fishing here. Hate talking politics. I mean there are a million toxic political boards for that. Fishing is my escape from that garbage but it seems that the toxic political talk takes that away here.
1052364,misfish,2019-11-13 14:20:00,29133,"See,this here is what I do not get Pete . I respect your opinion, but you cant others. Why is that ?  True colors ? What world to you live in that everything is peachy keen ? As for the door comment, nah, stick around, ice will be here soon and there will be more fishing reports. LOL  I dont see it political. It,s Don Cherry after all. LOL"
1052365,Toronto_Angler,2019-11-13 14:21:00,698,The real world is not peachy keen but the one here where I come to talk about fishing should be
1052366,grimsbylander,2019-11-13 14:26:00,3016,"Interesting way of expressing your perception of his racism... I guess one good ""ism"" deserves another."
1052367,lew,2019-11-13 14:41:00,12766,"I've been a member of this board for 17 years and don't ever remember it being strictly fishing, infact some of the best ever discussions around here have had nothing to do with fishing. As far as Don Cherry's opinions, he's entitled to think whatever he wants. Personally, I buy & wear a poppy the 1st day they become available and always wear it till the 11th but if I see someone not wearing one I certainly wouldn't chastise him for it because it's his choice. "
1052369,Headhunter,2019-11-13 16:34:00,5703,"You don't have to open a thread, you choose to...you can't blame others for your choices. HH"
1052293,Big Cliff,2019-11-12 14:25:00,6899,"""You People"" ""The true soldier fights not because he hates what is in front of him, but because he loves what is behind him."" -G.K. Chesterton Hundreds of thousands of Canadian soldiers have given their lives in the last century for ""you people"" to live in this great country. On November 11th we pay tribute to their sacrifice and remember the soldiers who made our freedom; including the freedom of speech, possible. It is because of them that ""you people"" can write whatever it is you wish on social media, it is because of them ""you people"" are free to express and follow whichever religion, sexuality, belief or ideal you choose to; free of persecution. On November 9th 2019 Don Cherry spoke the words: ""You people... you love our way of life, you love our milk and honey, at least you can pay a couple bucks for a poppy or something like that. These guys paid for your way of life that you enjoy in Canada, these guys paid the biggest price."" He is not wrong. The words ""you people"" don't translate to ""immigrants"" in my vocabulary. But it did for the tens of thousands who brought their complaints to the attention of SportsNet and multiple social media platforms. ""You people"" to me represents ANYONE who enjoys the freedom we are given in Canada without a second thought about the cost of that freedom. ""You people"" targets those with a total disregard for how we pay our respects to our servicemen. Don Cherry was not disrespecting Canadian soldiers of different ethnicities. His comment was directed to ANYONE purposefully not wearing a poppy but enjoying the freedoms our country provides. However, if you were one of the humans who got offended and saw it as ""racist"" or ""xenophobic"" all I can say is... ....if the skate fits, go ahead and lace that b*tch up and wear it. We have a Prime Minister who openly mocks minorities with countless ""black face"" party tricks. He has discriminated against and disgraced women in his cabinet and breaks promise after promise to our aboriginal population. But a true Canadian PATRIOT rather un-gently encourages the public to wear poppies in remembrance of veteran sacrifice and he is fired from an iconic career. I ask anyone who was offended by Don Cherry's words to walk down to your local Legion right now and ask a veteran why they did what they did. When the vet is finished explaining, I want you to explain to them why Don Cherry's words offended you personally. You won't. ""You people"" will have no way to justify your easily offended feelings after hearing a vets selfless response of why they risked their own life for our country and the freedom ""you people"" take for granted. ""You people"" owe every Canadian veteran your life, but because of their sacrifice your life will likely never be called for collection. The least ""you people"" could do is give them your respect."
1052294,muskybw,2019-11-12 14:31:00,116,"no more watching AUSTIN POWERS MOON CHEEKS MATTHEWS, YEA ! sports net channel going today, and if i lived a house, rogers BUNDLE would be gone tomorrow !"
1052296,Toronto_Angler,2019-11-12 14:53:00,698,Yay another political post!  Also good to see the usual Nationalists are out in full force! I wish the nationlists here would understand what Free Speech actually means as laid out by the charter of rights or even the american Constitution but oh well these are the same people who feel an old hockey coach commenting on a hockey broadcast has the right to say or do what he wants on matters not related to hockey without repercussions.
1052297,Tjames09,2019-11-12 15:09:00,664,"I think some of the problem is lots of people dont wear poppies. But instead of saying Canadians in general aren’t wearing poppies, he singled out immigrants in Mississauga and Brampton. “You people come here and enjoy our milk and honey” come on guys, if you can’t see that’s offensive....."
1052298,DRIFTER_016,2019-11-12 15:41:00,10439,
1052299,Oggie,2019-11-12 15:58:00,588,OK I guess I see it now but isn't disrepecting the vets of our country by not wearing a poppy offensive? Maybe we need to do a better job informing the public as to the significance of poppies. We used to have an hour long assembly in our high school every year. I bet that isn't done anymore.
1052301,misfish,2019-11-12 16:12:00,29133,BIG CLIFF
1052303,Big Cliff,2019-11-12 16:24:00,6899,"I wish I had been the one to write that, unfortunately I just copied and pasted it from Facebook. "
1052305,Old Ironmaker,2019-11-12 16:54:00,8243,"I may have misinterpreted you statement above. He is the polar opposite of left wing bleeding hearts. Under Ontario labour law what he said is an offence that could result in discipline up to and including dismissal. That's just the way it is, agree or not agree. My opinion doesn't matter here, it mattered in the voting booth. There has always been a 49/49 split in left, right politics here in Canada and most democratic societies as well. It's the other 2% that determines who the governing party will be."
1052306,JoshS,2019-11-12 17:02:00,729,"It's pretty clear... ""you people""... ""love our milk and honey""... is going to be perceived as racist. Even if it wasn't intended to be (hard to believe that). I can respect his point about wearing poppies and acknowledgment but he crossed the line. He should just eat his pride on this one and own up to his poor choice of words. Unfortunate but he doesn't get a free pass. I feel bad for Ron though caught up in this, he was probably half listening and getting cued in his ear to cut to commercials or something and gave his standard thumbs up without really clueing in."
1052307,Old Ironmaker,2019-11-12 17:09:00,8243,Like I said I have always enjoyed listening to him but he crossed the line this year. I have bought enough poppies for 6 others. If it lasts more than 5 minutes before falling off I'm lucky. If they made them to stay on I would never have to buy more  to replace the ones that I lose!!!!
1052308,Headhunter,2019-11-12 17:10:00,5703,"My take on Ron's reaction was that he agreed with Don and did not see Don's intention as being racist, just Don using his limited education and vocabulary to get a point across. I think he knows Don better than any of us. If you look for racism, you will find it, but I think Don's intention was to bring to light the fact that too many people don't appreciate the life they have here or the sacrifices made by others to maintain that lifestyle. I also think that SportsNet was already looking for reason to let Don go... much easier to let him go, then let him still the pot. HH"
1052311,Headhunter,2019-11-12 17:23:00,5703,Talk is that Brian Burke will be taking over Coaches Corner... HH
1052312,captpierre,2019-11-12 17:33:00,2521,We’ll see what poppy sales do next year.
1052313,Squid,2019-11-12 17:38:00,1656,Well said.
1052314,zenon11,2019-11-12 17:44:00,75,"Don’s intention was to say people he thinks are immigrants don’t wear poppies. How do we know this? He stood by what he said. You can’t go back and spin what he said to make it more palatable. He refused to apologize and is now gone. I’m not even going to get into why he thinks the people he sees are immigrants. The surprising thing is that after he’s said about Europeans, indigenous people, etc it was a poppy that got him fired."
1052315,Squid,2019-11-12 17:44:00,1656,"Whatever that means. Voted by whom?? Not on my list and never was. Like I said, do I have to go to church to prove that I believe in God? NO!! I don't have to wear a poppy to prove that I remember the sacrifice. I lost two uncles to the Germans in world war two. So yeah I pay my respects to all who fought and I bought a poppy. Now this thread is turning into attacking the left by the right. Stick to the subject of Don Cherry and nothing else."
1052316,Squid,2019-11-12 17:45:00,1656,Some on here will not see that as offensive. SAD
1052318,Squid,2019-11-12 17:52:00,1656,"response to you from the Hockey thread.  The veterans are doing much better now with the current government in place. A lot of veterans affairs offices that were closed done by the previous government, not the one from 2015 to 2019, but the one before that, were reopened. It is not apples and oranges. You do not have to go to church to prove religion just as much as not wearing a poppy is not disrespectful to the fallen. If you take the two minutes in silence each Nov 11 and think and pray for the fallen then you have done much more than a dude who buys a poppy just so he looks good while wearing it. "" LOOK AT ME!! I BOUGHT A POPPY!! I AM A GOOD MAN!!! LOL means nothing if you do not show reverence.."
1052319,T-Bone,2019-11-12 18:14:00,160,"As an American, I see racism everyday across all ethnic and racial sectors...and it flows in all directions, make no doubt about it. Help me out...I don't understand the contention with the 'milk and honey' reference. In most cases, it implies a position of comfort and the good life, as in ""here in the land of milk and honey"". If immigrants are coming to enjoy 'the good life' in another place, well I guess that's why they left their home and what they perceived as a 'not so good life'. Fair enough...borders are still open last I checked. As long as they do it legally, I have no issue with it. My guess is there is a perception he's targeting a sector of people (not all peoples), but not living there I'm not sure who that may be. Hey...life's hard enough...live and let live. Show respect for those who have sacrificed for you...no matter who that may be or what they may be doing for you today or have done for you in the past. It's not political or racial...it's human."
1052320,Thrilla,2019-11-12 18:28:00,164,Rock’em Sock’em 31 lets gooo
1052321,Headhunter,2019-11-12 18:35:00,5703,response to you from the Hockey thread.  The veterans are doing much better now with the current government in place. I don't believe that for one second. They are just getting dicked around by another group in power....you also chose to ignore my point about poppies being used for fund raising. HH
1052322,muskybw,2019-11-12 18:48:00,116,i hope this is Ron's new co-host for all you HOG TOWN LOSERS-1967 !
1052323,glen,2019-11-12 19:53:00,2641,Lol.  The chicken dance.   How nice. Get fired on Remembrance Day for telling people to wear a poppy. Priceless. When the next war brakes out I hope they are the front line     
1052338,smitty55,2019-11-13 01:46:00,928,"It's only offensive to the easily offended. I say to them grow a backbone and get over it. By FAR most of the comments I've seen on social media totally support him, one petition had over 60K signatures. Tons of the comments are also about dropping sportsnet  from their tv packages and switching their phone packages from Rogers. Rogers is likely going to take a big hit financially and it looks good on them for succumbing to all the lefty hypocrites."
1052252,captpierre,2019-11-11 22:52:00,2521,I guess he crossed the line. And refused to apologize.
1052254,bigugli,2019-11-11 23:05:00,6138,Free speech has long been forbidden in this country. He just crossed the line one time too many.
1052255,dave524,2019-11-11 23:14:00,4508,"The law of political correctness prevails , at least he didn't wear blackface."
1052256,AKRISONER,2019-11-11 23:23:00,5558,Funny the folks most fired up about it had no problem voting for the guy that did
1052257,dave524,2019-11-11 23:25:00,4508,That is so true.
1052259,misfish,2019-11-12 00:05:00,29133,"For some, he did. Every time a , you got to be friendly,and say the right words and not offend someone comment is made to me, I reply with,,,,,,,,,,,  Have you ever watched the movie, Demolition man ? "
1052260,kickingfrog,2019-11-12 00:20:00,8333,Freedom of speech has zero to do with people saying racist things without consequences. Long time coming. He hasn't been able to finish a sentence for almost as long as he hasn't been able to finish a thought.  And that's coming from a white middle aged male born in Canada hockey fan. The only demographic he hasn't said something uninformed about.
1052262,Whitespinnerbait,2019-11-12 01:14:00,2038,Finally !!!!! I don't want to hear about Bobby Orr.....Anymore !  
1052265,BillM,2019-11-12 01:39:00,17367,What did Cherry say that was racist?
1052266,DRIFTER_016,2019-11-12 01:45:00,10439,
1052268,kickingfrog,2019-11-12 02:12:00,8333,What does he say that isn't racist. You go first because your list is shorter.
1052269,BillM,2019-11-12 02:16:00,17367,All I'm asking for is for you to tell me what he said on Sat that was racist?   That's it.   Once you do I'll simply point out that your interpretation of what he said probably isn't the same as everyone else's and that calling him a racist is ridiculous.
1052270,Old Ironmaker,2019-11-12 02:27:00,8243,"I would like to see or hear exactly what he said. I  don't follow Hockey any longer but would tune in between the 1st and 2nd period on Hockey Night in Canada just to listen to him. It was refreshing when you listened to a Talking Head that didn't tow the company line and didn't care what he said and who he said it to. People are so sensitive today. Especially you millennials that got a participation trophy for coming in last in anything. I'll leave it at that. I don't want to get Mod queued. When I was a kid I worked security during the tapping of his TV show The Grapevine if I can remember that long ago in his restaurant and bar in downtown Hamilton on Main St. I found him to be very respectful to all the staff unlike many of his guests and a certain producer of the show that is now a star of the US reality show ""Sharks Tank."" Yep that would be Mr. Wonderful when he had a head of curly hair and wasn't a multi millionaire yet."
1052272,DRIFTER_016,2019-11-12 02:46:00,10439,
1052276,glen,2019-11-12 07:08:00,2641,For you people that need a poppy grapes just got a job doing poppy tattoos.
1052277,porkpie,2019-11-12 07:23:00,2521,I’m glad he wouldn’t apologize.  His statement was exactly what it needed to be.  Wouldn’t bend to the lefty’s for a second.  MacLean should be ashamed of himself for not having the guts to stand by him.  You’d think that after 30 years of working with a guy there would be some loyalty.
1052278,grimsbylander,2019-11-12 07:24:00,3016,Agreed.
1052281,misfish,2019-11-12 10:28:00,29133,YOU PEOPLE You and you and you and you and ME.  YOU PEOPLE  Warm milk and honey. Great stuff.  The greatest D man you will ever see.
1052283,Yellow Fever,2019-11-12 11:46:00,139,Sorry....you crossed the line there....
1052285,Squid,2019-11-12 12:09:00,1656,Glad that he is gone. He is anti-immigrant and pro white so bye bye. Canada is all  inclusive and if you cannot get behind that then get in line behind cherry and show your true colors.
1052287,HTHM,2019-11-12 12:50:00,4082,"In related news, Fabricland stock has plummeted due to their biggest customer no longer needing their wares."
1052288,dave524,2019-11-12 13:12:00,4508,He number 7 👍 on the list of the most admired Canadians  and that list is quite lib/left biased as David Suzuki and Pierre Trudeau are above him.
1052289,wkrp,2019-11-12 13:34:00,656,Just think of all the kids that play and watch hockey and hang off every word  this man has to say. Not a very good example in my mind.
1052290,Oggie,2019-11-12 13:35:00,588,He was blunt that's for sure but the scary part is I can't figure out why people find what he said racist??  As an old guy I think'll just refrain from saying anything these days. He didn't try to assign reasons for the lack of poppies; he just made an observation.
1052291,davey buoy,2019-11-12 13:37:00,5505,"Going to miss him,i think saying nothing wrong,he is so falling soldier ,and pays his respects so often. He seems not worried ,all good "
