979130,chessy,2016-08-11 02:00:00,610,with the emails that just were released she and her foundation have some explaining to do
978530,scuro2,2016-08-04 13:44:00,904," I always wondered who in their right mind would actually cast a vote in favour of making Donald Trump the President.  Surveys indicate the answer is white males who don't read. To be skeptical and objective requires reading. You get the sense that Donald Trump doesn't read either. To ask, why can't we use our nuclear weapons, speaks to a man who doesn't know basic history or a phrase like, mutually assured destruction."
978532,AKRISONER,2016-08-04 13:51:00,5558,"trump isnt even close to winning. The media needs something to talk about and the script writes itself.  As much flak as Hilary is taking...when was the last time you knew of a straight shooting politician that actually got elected?  People are acting like they are disgusted at the fact that Hilary's got dirt on her...yet these same guys are the ones that rigged the election to get george bush into office twice.  The same people that brought ronald reagan in too...  Im a big Obama fan, but im sure dudes even got some grease under him.  Perhaps the saddest part out of all of this is that it really truly proves just how dumb people are."
978533,Headhunter,2016-08-04 14:09:00,5703,"""I love the un-educated"" HH"
978535,fishing n autograph,2016-08-04 14:15:00,2540,"The left controls the media that's why Hillary is ""winning"" according to the news"
978536,Sterling,2016-08-04 14:24:00,477,"The left controls the media that's why Hillary is ""winning"" according to the news  That, and my understanding is that there was some REALLY shady stuff done to manipulate the results against Sanders.  trump isnt even close to winning. The media needs something to talk about and the script writes itself.  Not true, Trump has taken and lost the lead twice now. Guaranteed he's keeping his best moves for the final show.  http://www.realclearpolitics.com/epolls/2016/president/us/general_election_trump_vs_clinton-5491.html"
978537,pics,2016-08-04 14:26:00,1268,Scary situation for our economy if Trump wins . If his campaign promises come true we could be facing an unemployment rate above 15%. There would be a trade war that we couldn't win. With a weakened NATO look for Russia to invade more countries while the US pretends it's none of their business. Our Arctic sovereignty will be a task as well.. it will definitely be a changed world..
978538,AKRISONER,2016-08-04 14:29:00,5558," That, and my understanding is that there was some REALLY shady stuff done to manipulate the results against Sanders.   Not true, Trump has taken and lost the lead twice now. Guaranteed he's keeping his best moves for the final show.  http://www.realclearpolitics.com/epolls/2016/president/us/general_election_trump_vs_clinton-5491.html   The media makes the same story up every single election...even in canada  I can clearly recall when Harper won his last majority the media going on and on about how tight the race was and it turned out to be a complete landslide victory.  As fun as it is to watch the show...you cant actually believe that that high of a percentage of the American population is actually going to vote for trump. Dont get me wrong, there are obviously a lot of ignorant people out there, but literally every single person that ive seen openly admitting to being a trump supporter is also pretty bat crap crazy themselves."
978539,fishing n autograph,2016-08-04 14:38:00,2540,"I'm gonna go out on a limb and say by the way Hillary has treated the military, secret service and pretty much All of law enforcement she has lost those votes"
978541,AKRISONER,2016-08-04 15:11:00,5558,"I'm gonna go out on a limb and say by the way Hillary has treated the military, secret service and pretty much All of law enforcement she has lost those votes  even though trump just straight up dissed a military captain that died in the line of duty?"
978542,Sterling,2016-08-04 15:12:00,477,"The media makes the same story up every single election...even in canada  I can clearly recall when Harper won his last majority the media going on and on about how tight the race was and it turned out to be a complete landslide victory.  As fun as it is to watch the show...you cant actually believe that that high of a percentage of the American population is actually going to vote for trump. Dont get me wrong, there are obviously a lot of ignorant people out there, but literally every single person that ive seen openly admitting to being a trump supporter is also pretty bat crap crazy themselves.  America is a duopoly. Red vs Blue states, regardless of the candidate. I do believe Trump will secure at least 40% of votes when the election comes. It will be fun looking back at these comments either way.  even though trump just straight up dissed a military captain that died in the line of duty?  Huge misstep, not sure what his angle was on that one. At this point I'm thinking Hillary's approach is to let Donald destroy himself."
978543,SirCranksalot,2016-08-04 15:38:00,3291, At this point I'm thinking Hillary's approach is to let Donald destroy himself.   I'd enjoy watching that happen.................goin  for the popcorn now!
978548,fishing n autograph,2016-08-04 16:11:00,2540,Whose parents used him As a pawn for Clinton and other military members have spoken out about it
978551,glen,2016-08-04 16:36:00,2641,Trumps going to win.
978552,tb4me,2016-08-04 16:45:00,3295,"Ithink Trump wins by a land slide..I don't like either, but I still think its Trump...sadly"
