848877,Basskicker,2014-04-19 21:06:00,421,"154.9 on the highway in Marathon,ON....unreal!!!"
847808,jedimaster,2014-04-14 17:24:00,3472,"Yah, I was really blown away by the gas numbers. If the eco diesle pans out wow do the other guys have ground to make up. 7.2/100 or 40mpg highway @ 420 pounds of tourque and a 9,200 lb towing capacity. It will be enough to raise the eye brows of even the most diehard ford and bowtie folk. It will be really interesting to see how that thing does."
847809,Squid,2014-04-14 17:25:00,1656,Same here Wayne. On my 4/8 cyl Sierra I get between 8.5 and 11KM/100 when doing less than 110. I have noticed a huge difference round trip to st.clair and back. The Yukon was a 5.8 litre V8 which gave me good mileage under 110KM. This new beats it hands down. I guess that the the only way for all of to impact the oil companies is by everyone backing off and doing 100 KM on the highways. Not only will the gas inventories shoot upwards in a rapid fashion but our insurance rates would eventually go down due to less accidents. ( I can dream NO??)
847811,jedimaster,2014-04-14 17:35:00,3472,Being light on the gas truly makes a huge difference. 110 compared to 100 is huge in my truck even though it gets great mileage as it is.
847821,jimmer,2014-04-14 18:47:00,2730,The lakes will still be full of boats and the highways will still be jammed with giant vehicles during the summer weekends and we'll continue to complain. Nothing changes except the price of gas.
847826,ch312,2014-04-14 19:09:00,1590,"25MPG US in the city?  I find that extremely hard to believe.   Are you actually hand calculating this or going by what the MFA tells you?  I just spent 5 minutes on Google and can't find a single case where anyone with a comparable truck is getting MPG even close to his claims driving strictly highway with a 2x4, let alone a 4x4 in the city. It's not very often (never?) that someone gets better MPG than the manufacturers claim...  Ramtruck.ca lists the following for comparable 2014's:  HFE 4x4 - Up to 25 mpg (11.4 L/100 km) City and 36 mpg (7.8 L/100 km) Highway Non-HFE 4x4 - Up to 22 mpg (13.0 L/100 km) City and 33 mpg (8.5 L/100 km) Highway Non-HFE 2x4 - Up to 23 mpg (12.4 L/100 km) City and 35 mpg (8.0 L/100 km) Highway   I guess it's time to contact Ram and let them know that their inflated numbers are actually too low....    As for the ride height, a higher vehicle has more drag due to more are volume passing under the vehicles uneven undercarriage. This is why the Ram's with air suspension lower themselves when driving with the Aero mode."
847829,Raf,2014-04-14 19:15:00,3495,"anyway you slice it, those are excellent numbers for a full size truck!"
847636,Rod Caster,2014-04-13 23:59:00,5784,1.24 in North Bay. For some reason we have some of the lowest prices around this year.
847639,sneak_e_pete,2014-04-14 00:13:00,540,"You need a truck to tow, yet you need a small car to survive.  Getting harder to do anything recreational.  I also have the 5.7L HEMI...ouch"
847650,Tayzak15,2014-04-14 00:41:00,318,"Timmins was at 1.43 a little over a week ago, there is now a police investigation into price fixing between the gas companies up here funny that as soon as the investigation was announced every gas company in town dropped their price to 1.39..."
847653,EME411,2014-04-14 00:49:00,13,Gas 1.299 Diesel 1.399 here in Pet.
847676,DRIFTER_016,2014-04-14 01:54:00,10439,I still don't understand why diesel is more expensive than regular as it is less refined than the regular grade of gasoline. Up here in Yellowknife diesel is actually quite a bit cheaper than regular unleaded.
847680,206,2014-04-14 02:03:00,563,Girl i know claims $1.11 in Bancroft today?   She's just trying to lure you up for a visit. She's no looker but for $1.11 it might be worth the drive!  (I looked at gasbuddy.com to confirm it was at the esso)
847687,glen,2014-04-14 02:18:00,2641,Diesel more then gas. Different price at every station. Price goes up and down on a whim.  Controlled by the same people.
847691,BowSlayer101,2014-04-14 02:35:00,296,111.9 in Bancroft! 137.9 in Newmarket
847692,bigugli,2014-04-14 02:35:00,6138,"Ford escape for trade, accepting horse and buggy setup in return Time for a Mennonite Mercedes????  If we weren't so far from St Jakobs, I'd almost be tempted."
847694,Entropy,2014-04-14 02:40:00,747,"Fish Farmer.  How do you figure a Big Crash is coming?  Just out of curiosity, and perhaps to mitigate my own situation.  What are the 'red flags' for you?  Interested. Entropy"
847724,grimsbylander,2014-04-14 11:50:00,3016,When the gas prices move up or down overnight I always wonder how gas that is sitting in a tank under a gas station can change value after it's been bought and sold. Blatant gouging.
847726,BillM,2014-04-14 11:58:00,17367,I still don't understand why diesel is more expensive than regular as it is less refined than the regular grade of gasoline. Up here in Yellowknife diesel is actually quite a bit cheaper than regular unleaded.  Because diesel is also known as home heating oil    Diesel always goes up in the winter due to higher demand....   I think the most I paid this winter was around $1.49.   It will be below regular gas prices in the next few weeks...
847729,Fishwilly,2014-04-14 12:11:00,206,"Tired of higher prices across the board......gas on the rise , 40 % increase approved on natural gas. It's gotta stop. We're only working to pay OUR bills.  ARGHHHHHHHH!!!!!!!"
847739,mattybculp,2014-04-14 13:11:00,388,"I Always try to make and effort to drive into Hiawatha or Curve Lake. There I can find it anywhere from 3-11 cents per litre cheaper. I know ultimately it may only save me a few bucks on a fill, but when I'm heading to Buckhorn I always stop by curve lake and get a fill for the boat I can get  high test at the same price as regular gas anywhere else. There are lots of things that really "" grind my gears"" about how we as nation conduct business. I love my country unconditionally but there are areas where we as tax paying citizens are getting the shorter end of the stick and it really gets me going. We live in such a resource enriched country, it would be nice to see us become a little more self sustaining providing Canadians with affordable solutions to various things and then after that, have our surplus shipped out of country. Sadly I know this is a pipe dream and will never happen, but I just cant help feel like I'm getting ripped off on certain things."
847741,mattybculp,2014-04-14 13:18:00,388,"PS. It used to be, when I wanted to go fishing, I went fishing, Now when I want to go fishing I have to save up for a week and a half before hand to afford the gas prices .!"
847742,outllaw,2014-04-14 13:22:00,1232,either walk or call your mpp..option. buy a horse. his by product goes to the garden.. or you sell him off for glue
847748,lookinforwalleye,2014-04-14 14:29:00,4399,Nothing changes....prices go up people complain....they drop a bit people quiet down...prices go up a little more people freak and complain...then people jump in their SUV`s and monster trucks and go flying down the hiway at 120 then jump in their boats with a 250 hanging off the back and fly across the lake doing 70....do I like the high prices no is there anything you can do about outside of selling the monster truck and the boat no!!!  Prices are not going to come down...this maybe my last year with the Jeep and the Stratos might be time for a 14 foot Jon and a 4 banger!!!
847749,Beans,2014-04-14 14:34:00,3339,"either walk or call your mpp..option. buy a horse. his by product goes to the garden.. or you sell him off for glue Or hang him on a hook for Paris, France..."
847750,mercman,2014-04-14 14:34:00,7054,142.9 Here this morning. Dropped over the weekend. I been paying 135.4 out my way for months now. Feels nice to be cheaper than Ontario for a change
847753,jedimaster,2014-04-14 14:50:00,3472,"My ram 1500 is currently averaging 9.5l/100km's that is about 80 percent city non highway. I have no complaints for the size of the vehicle. Dodge has done a wonderful job imo. I also have about 300 pounds of junk in the back I should empty out one of these days as well. As for the prices though, yah it sucks when you drop a 100 clams and you don't even fill the tank. haha"
847755,mike rousseau,2014-04-14 14:53:00,4661,Does yours drop to 4 cyl?
847757,jedimaster,2014-04-14 14:59:00,3472,"No, it has the new 300hp v6 with the 8 speed transmission and 4x4 Quad Cab, 6 passenger, 6.5foot bed. Truck has been excellent, bought new almost exactly 1 year ago, now have about 32k on it. No complaints at all. My cousin has a 2013 with the hemi with MDS and it is good on the highway but still bad on gas in the city. If you are strictly highway then the V8 with MDS would be good, otherwise the v6 with 8 speed works excellent in the city."
847758,Raf,2014-04-14 15:02:00,3495,"what mileage are you seeing on the hwy, towing and not towing a boat jedi? assuming you keep it at or below 110"
847759,mike rousseau,2014-04-14 15:06:00,4661,That's amazing milage....  I bounce between 15-17 liters/100km with my 5.4L f150
847762,jedimaster,2014-04-14 15:08:00,3472,"On the highway I cruise about 110-115, What I do now is basically look for a speed given the wind and road conditions that keeps the truck in 8th gear on cruise control. If you get a bit heavy it won't get into 8th or will seek a lot. If I keep it down to 105 I will easily get about 7-8 l/100km's  not towing. I have a 20 foot travel trailer I tow with it and when I did it was fine on the highway, I seem to recall it getting about 15 l/100 from London to Toronto. My jeep used to get that empty. haha. I sold my boat last year but with my 16 foot lund I didn't notice any real difference in towing fuel economy. When I towed a few peoples 20' bass boats I was down to about the 14-16 mark.  Of course hills, traffic and how heavy you are with this truck makes a big difference. if you are light on the gas, accelerate slow, coast when its safe you will get great mileage. If you rip around with you foot down its gonna eat the gas like any heavy 300hp vehicle would."
847576,BassMan11,2014-04-13 20:10:00,583,Well something is affecting them. 136.9 here in ottawa. Highest I have ever seen it here. It seems like anything south of 1.30 isn't happening for a while.
847578,chefboi17,2014-04-13 20:18:00,128,"137.9 here in Toronto yesterday. My gas light is on, but I have no will to fill my car right now"
847579,Ralph Field,2014-04-13 20:18:00,1018,Time to bring out the bikes and canoes !
847582,Maverick,2014-04-13 20:27:00,371,"124.7 here in Sturgeon. It's traveling season, time to start jacking so that people can get used to paying through the nose before they go on vacation."
847584,chefboi17,2014-04-13 20:37:00,128,Long weekend is just around the corner right
847590,outllaw,2014-04-13 20:58:00,1232,1.30 Windsor. are we paying for a 2nd gas plant lol.
847593,steelhunter,2014-04-13 21:01:00,81,Going to be $1.50 by July they are saying I would be kids to king up now whenever you can find it under $1.30
847594,Rustic-Fisher,2014-04-13 21:03:00,826,Anyone wanna buy my Dodge Ram MegaCab with a 5.7 Hemi ........anyone ? ...........
847596,fishing n autograph,2014-04-13 21:08:00,2540,Diesel is 1.37 now
847598,206,2014-04-13 21:19:00,563,Girl i know claims $1.11 in Bancroft today?
847599,Joeytier,2014-04-13 21:22:00,3990,1.39 here today...glad my commute to work is about 90 seconds lol or my 92 sierra would be long gone
847603,chefboi17,2014-04-13 21:47:00,128,"Ford escape for trade, accepting horse and buggy setup in return"
847605,irishfield,2014-04-13 21:50:00,26272,"Saw from $1.219 to $1.399 yesterday travelling hwy 7 400 km in each direction. Price fixing at it's finest, but I knew where to fill up on the way back PERTH!"
847606,Fish Farmer,2014-04-13 21:54:00,2234,BIG Crash Comin. Won't have to worry about getting gouged at the ramp. Can't afford to get there.
847608,DRIFTER_016,2014-04-13 22:14:00,10439,It's been $1.389 here for almost 2 years now. Welcome to the $5/Gallon gas club boys!!!
847610,Roy,2014-04-13 22:28:00,13728,It's been 149.9 here for the last while.
847612,lew,2014-04-13 22:32:00,12766,We got down to $1.19 last week then overnight it jumped to $1.27 where it's been for several days now.  Funny how gas never DROPS 8 cents over night.
847613,kickingfrog,2014-04-13 22:35:00,8333,Girl i know claims $1.11 in Bancroft today? She's just trying to lure you up for a visit.
847614,kickingfrog,2014-04-13 22:39:00,8333,"Actual words from a talking head from a gasoline company a few years ago:  ""Competition drives the prices up."" It was said without even the slightest hint of a smirk."
847615,Fish Farmer,2014-04-13 22:41:00,2234,I'd almost say $6.00 club.
847624,moxie,2014-04-13 23:09:00,1566,"Actual words from a talking head from a gasoline company a few years ago:  ""Competition drives the prices up."" It was said without even the slightest hint of a smirk. Capitalism at its worst."
847625,BassMan11,2014-04-13 23:14:00,583,I was wondering about you Roy. That is nuts. Looking now it has dropped 6 cents since yesterday.
847628,bigugli,2014-04-13 23:28:00,6138,Just wait til you go to buy your groceries this summer. All these stupid fuel price increases are going to drive food costs through the roof.
847633,lookinforwalleye,2014-04-13 23:38:00,4399,I knew eating better would payoff!!!
847634,iFish4real,2014-04-13 23:38:00,386,"Just wait til you go to buy your groceries this summer. All these stupid fuel price increases are going to drive food costs through the roof. everything will go up in cost...except our wages   time to put solar panel on our cars, I bet if that ever happes somebody will invent a tax for using the sun light"
