1071557,bow slayer,2021-03-27 22:48:00,1074,16ft starcraft starfire owned it 13 years has been flawless 70hp johnson 4 stroke   
1057714,Old Ironmaker,2020-03-22 03:16:00,8243,"I hear you. I was a hand shake away from selling the StarCraft Superfisherman 190. I am so glad I didn't. For what I would have sold it for I would be several 1000's of bucks short to get into a 14 or 15' side council. When I was at my Marine guys showroom a few weeks ago they had a 19'6"" Crestliner on sale for $49,000.00, 15K off. Much deeper and wider with a 200 HP 4 stroke and a dual axle tandem trailer. Not this year, maybe next year who knows. Our  boat isn't perfectas  it occasionally leaks. After some outings water drains from the bilge, some days dry as a bone. She's a 94', 26 years old, well beyond it's best before date for any aluminum pleasure craft boat, the experts say a tin boat's life expectancy is 15 years . I could spend a few bucks on replacing the old carpeting and a new VHF, might as well upgrading the GPS and sonar while I'm at it, a screen can't be too big for me. The 26 year old 24V front electric troller is kaput. I sure don't Bass fish much anymore but that's the 1st thing I would upgrade. It's not the end of the World if I don't have a new $1500.00 whatever unit. In the blink of the eye I just spent nearly 4K and I'm doing all the work. Where can you be safer than out in the middle of the lake with a 1st mate 6 feet away from you. Unless it's the partner you sleep with. 6' away would be a separate bed. If this becomes an epidemic I'm going fishing. I'll launch at a pals Marina only 17 minutes from us if all others are closed. Yes lets get all dem purdy boats wet. ASAP. Johnny D/Selkirk ON. "
1057942,Freshtrax,2020-03-25 01:58:00,2215,Glad your getting her fixed up and back where she belongs OI.
1057943,Freshtrax,2020-03-25 02:06:00,2215,Heres us.   2005 Legend 196   could use a little more motor but other than that love it.    If you see us arround come say Hi   have a big salmon  decal on both sides of the bow.  
1057983,Gerry,2020-03-25 15:13:00,257,"I've owned a Lund ProV, Triton TR21, and Ranger 620. Although they were all very good boats, each one was a bit better and different than the previous one. Sold the Ranger last summer and that was a sad day for me.   "
1057985,BillM,2020-03-25 15:17:00,17367,That Ranger is a beauty!!    I've love a 621S.   Maybe someday!
1058002,Old Ironmaker,2020-03-25 19:34:00,8243,"Thanks pal. We took a core sample from the rear of the boat where it seemed mushy, the iso styrene closed cell floated. So not too much damage, yet. We are making a game plan going forward to deal with the leak(s) are. I say we because I have gifted 50% ownership to a friend I have known since the very 1st day of high school. He thinks he owes me 5K. You were here when we were doing a remodel of the cottage. He wouldn't take a penny and did most of the work with his guys that I know he paid. Imagine I know the man for 52 years and still can't get rid of him. He might as well own the boat because 99% of the time he is with me on her fishing anyway, he might as well chip in a bit now. I filled her up yesterday from MT as well as 5@20 liters of high octane fuel for 91.9 cents a liter normally $1.30 or higher around here and even more at the marina's. I bought the last 4@20 lt. gas cans at CTC. The CTC store website said zero in stock, yea right."
1058003,BillM,2020-03-25 19:45:00,17367,Nice to be back on Lady O yesterday.  
1058008,misfish,2020-03-25 20:25:00,29133,Looks like isolation to me Bill . How was the fishing ?
1058009,AKRISONER,2020-03-25 20:29:00,5558,those kinda boats? If you park it...they will come
1058012,BillM,2020-03-25 21:25:00,17367,"Garbage lol!  Fished from 7ft with the boards to 50ft until the winds kicked up from the NE and pushed me off the lake.   Probably a few weeks too early, but what can ya do.   If the border was still open I'd run over to Olcott or similar, the amount of browns they stock over there is ridiculous."
1058028,huzzsaba,2020-03-25 22:40:00,884,Did you get rid of the big yellow boat? Was a nice one!
1058031,Freshtrax,2020-03-25 22:48:00,2215,"We did.. it was nice to have a big ol hardtop glass boat but not too much fun to tow.   This let's us explore , go camping and willl handle more rough water on lake O than I am comfortable with."
1058049,gino,2020-03-26 13:27:00,400,That custom trailer...beauty of a boat
1058059,AKRISONER,2020-03-26 17:48:00,5558,so sad that my boards are at my buddies place
1058083,Tjames09,2020-03-26 23:08:00,664,my dream boat.....man thats nice.  what did it go for on the used market? what year was it?
1058085,BillM,2020-03-26 23:35:00,17367,That's spring fishing on the big lake for ya.
1058098,Gerry,2020-03-27 08:12:00,257,It was a 2006. It went for mid $30K USD.
1058163,Tjames09,2020-03-27 22:24:00,664,"wow still expensive even 14 years old, don't think ill ever own that haha."
1058232,Can_38,2020-03-28 16:06:00,152,"2018 Ultima with Suzuki 115ss & rigged with minn kota, helix, etc. 10' West Marine inflatable for back lake adventures.  Say what you want my Shakespeare trolling motor uses greenworks lithium 48v batteries (used in weed wackers)  I have 2 of them just in case but usually never need the 2nd.   "
1057122,Dutch01,2020-03-10 00:57:00,1431,Yes I have the 180 Mirage Drive (180=with reverse). It's a game changer for hands free fishing and boat control. Also a game changer at days end when it's time to head back to the launch. It's pretty fast and walks away from most paddlers. I am also blown away by how much it holds. I did a pedal in water access camping trip last year and it held more than 3/4 of my camping gear inside the hull.
1057124,DRIFTER_016,2020-03-10 01:10:00,10439,Just make sure you take a paddle with you when you go out. You'd be hooped if you broke a fin.
1057126,Dutch01,2020-03-10 01:20:00,1431,For sure. I've got the Hobie paddle the boat came with and it's always with me. In the video I posted in the kayak thread you can see it sticking out by my fish finder.
1057133,DRIFTER_016,2020-03-10 14:34:00,10439,You'll notice in the video I posted that they have theirs too. Although I don't think I'd want to have to paddle back after a marlin towed me 10 or 15 miles out to sea.
1057157,msp,2020-03-10 23:35:00,1336,"How does one "" retire"" from fishing .......I don't understand"
1057158,lew,2020-03-11 08:13:00,12766,"I spose you could use other terms then ""retire"" but once I lost interest in fishing I quit doing it and sold everything."
1057160,ccmtcanada,2020-03-11 12:54:00,7971,"My boat is happy to be out of the driveway and now lives on a lake!  Just a 14' Tinny, with custom floors and a 25HP on the back....perfect for my small lake :) "
1057162,AKRISONER,2020-03-11 13:19:00,5558,if this is the face you make when you catch a big one  Its probably time to sell the rods and boat 😄
1057164,mamona,2020-03-11 13:29:00,597,"Nah, the fish is just heavy and it takes so much effort to hold it in front of a camera"
1057165,lew,2020-03-11 13:34:00,12766,You probably wouldn't want to see me when I'm UN-happy  LOL
1057178,BillM,2020-03-11 20:31:00,17367,I still try to convince Lew every now and again to join me for a few hours on the water  I aint giving up!  Lol!
1057192,kickingfrog,2020-03-12 02:46:00,8333,I’ve been waiting to open this thread because January was too far from open water season for me. Now that sports will be wrapping things up for a bit I figured this would be a good night to take a look and share mine. I bought this from another member here in the spring of 2013 and it has been perfect. The single thing to fail was a winch strap a few years ago.         
1057200,grimsbylander,2020-03-12 17:52:00,3016,^^^ I like that second pic of your boat “floating” beside the dock. Nice boat 👍🏻
1057253,Tjames09,2020-03-13 19:31:00,664,"Its our first boat and its been amazing. 16.5' legend with a 60hp mercury Bigfoot. Have a Minnekota terrova upfront and a hummingbird head unit. If the waves get big, its not a lot of fun lol. "
1057270,Rizzo,2020-03-13 23:53:00,4754,"Nice pics Rob! Glad she is still treating you well going on 7 years now! I did love that boat too, just needed something a bit bigger to hit up St Clair. Some of those pics were taken at my house...I see one of the kids hiding on the floor"
1057280,Old Ironmaker,2020-03-14 03:32:00,8243,"I can count on 1 hand the number of times I wet a line in the last 2 years for one reason or another. I too thought I was retired. If I wasn't out on the boat I was wading in the water in our back yard catching Smallie, Perch, Rock Bass, huge Carp or Farm animals. So I decided to make a comeback this year, body is feeling better. So since the StarCraft hasn't had the bottom of the hull wet for  2 years I took it into the area Marine dealer to make sure she is ready to go. My marine guru and buddy as well with my assistance I haven't had to see a Marine dealer for years. The """"Boat Whisperer"""" Ted's health has gone for a bad turn this past winter and he sold his shop where we did all the work. He is doing better but not up to helping me or anywhere to do it nice and warm and dry. Dry as in not getting wet. As they say use it or lose it. From draining old fuel and looking into a bilge pump problem those 2 little jobs turned into a $975.00 bill I paid on Monday. But look at all the money I didn't spend in the last 2 years. It is what it is. Now I can take Ted out for a few Erie Walleye this summer. He is also """" The Pic Whisperer"""" Can't wait to hit some Perch 1st at Georgina ASAP."
1057512,huzzsaba,2020-03-18 23:33:00,884,Basic but gets the job done 😁  
1057520,Crimsongulf,2020-03-19 02:50:00,294,The biggest Red fish I ever caught was from a Kayak.
1057604,J Roelofsen,2020-03-20 08:57:00,84,"Love my river fishing and have several river craft.....pontoons, Jon boat, canoe, kayak etc. Despite always owning a 'great lakes' boat in the past I traded in the full size truck and bigger boats in favour of a gas sipping Subaru when I returned to school a few years back. The current 'big water' boat is a pimped out Princecraft Yukon. It's been half way across both Erie and Huron a few times 😄 and what a sweet little boat for smaller waters. I may keep it tho plans are to pick up a cheaper tow vehicle and maybe my dream boat, a Kingfisher Warrior 1825 in, the next few years         "
1057621,misfish,2020-03-20 13:41:00,29133,What pontoons are those ? They look much stronger then the ones I have . 
1057632,Terry,2020-03-20 16:06:00,14456,They kinda look like outcast pontoons
1057638,kuhaman,2020-03-20 18:50:00,503,"Our humble ride in comparison to what i work on. Has a 30 Nissan on the back, 20 years old and still running strong  "
1057639,misfish,2020-03-20 18:57:00,29133,"Thats a chick magnet boat . The white one, not the other one . LOL"
1057644,kickingfrog,2020-03-20 20:52:00,8333,Can't fish for squat outa that white one though.
1057645,misfish,2020-03-20 21:07:00,29133,"My mind would not be on fishing,,,,,,,,,,,,,,,,,,,LOL"
1055881,AKRISONER,2020-01-31 19:19:00,5558,"shes not nearly as quick as devil's Lund strapped with that big ass merc, but for an 18 foot boat shes fast enough to scare me lol. Chine walk when you dont have any more juice to push through it is about as scary as it gets when boating ahahaha, This boat gets on pad nicely and scoots pretty damn well when shes up on plane. ive got it to 56mph on the GPS but that was on the right day, the right load and me riding solo. When its tournament day with a partner and a boat full of gear she does between 49 and 52 dependent on conditions. Its a bass boat though so if im driving under 37 it rides like a snowplow. I drive it 40 any time im not tournament fishing, otherwise I cant afford the gas bill. She eats premium when shes opened up. Gotta love a big carbureted two stroke lol Skeeter makes a good hull, and considering I dont have a jack plate or a trim tab (this annoys me a lot, especially with how important trim is in a bass boat) ive spent enough time driving her now that I can get her going pretty good. I drive the boat by ear, I can tell where the sweet spot in the trim is by listening and feel and watching the GPS. The boat is scary at full throttle, It took me a while to get comfortable driving it that fast, when i first got it I couldnt do it.  Im not a total maniac but ive spent my entire life driving stuff, snowmobiles, quads, boats etc. so I drive with a bit of an edge. Enough to scare my friends too sometimes but within reason. If you can believe it, 130 is underpowered shes rated for a 150! heres me scaring my buddies down on Santee Cooper catching some air lol "
1055882,Musky Plug,2020-01-31 20:37:00,398,Yes I would be in 100%. We will have set something up for-sure!  The launch has been getting better over the past couple years with the addition of the johnny on the spot and regular picking up pf the garbage. The locals who have houses adjacent to the launch are not pleased from what I've heard about the cleanliness and the people who use it.
1055914,Crimsongulf,2020-02-01 21:14:00,294,"A bit different, but this is the flats boat.  Don't have any pics of the old tin boats at the cottage. "
1055939,BillM,2020-02-02 15:34:00,17367,I need to rent one of those the next time I'm down in the Clearwater area and do less shore fishing and more boat fishing
1055942,DRIFTER_016,2020-02-02 16:34:00,10439,Or you just need to make friends down there.    
1055943,aplumma,2020-02-02 16:38:00,6896,"This is my deep water boat, it is a 28ft Marinette with twin 318's. I have a 19ft Ranger from 1989 that I restored and a 2000 Xpress with an outboard jet for shallow river running.  Art "
1056907,Out4Trout,2020-03-02 02:46:00,98,Retire from fishing and sell the boat? That is not just a sad day... but a tragic day.
1056908,Out4Trout,2020-03-02 03:12:00,98,"Mine is a Princecraft 162 Pro w/ 50hp Merc. Mostly I fish local lakes (Eastern Ont) w/ 1-2 people, it's an ideal size boat for that. For getting into the smaller lakes and rivers, I have an old Springbok canoe w/ 2hp Yammie  "
1056911,lew,2020-03-02 11:38:00,12766,"Don't think I'd go quite as far as tragic, I just lost interest   LOL"
1056922,DRIFTER_016,2020-03-02 17:44:00,10439,The same happened to me. That's why my boat was stored for 7 years. The interest came back though and the boat gets used a lot now from ice out to freeze up.
1056925,lew,2020-03-02 18:24:00,12766,Only been 3 years for me so the desire hasn't come back yet....but ya never know LOL
1056933,misfish,2020-03-02 21:42:00,29133,"Is it just me ,or do they put their console to far forward on their boats ? Myself, I always liked them, but this is one thing that always came to me when I looked at them ."
1056957,porkpie,2020-03-03 13:16:00,2521,Maybe if your a front of the boat guy.  I’m a back of the boat guy so the farther up the better!
1056958,dave524,2020-03-03 13:25:00,4508,"Yep, great lakes troller here , farther forward the better, that front platform was just a handy place to store a big cooler and the front seat hole in the floor a place for a planer board mast"
1056959,Out4Trout,2020-03-03 15:50:00,98,"I find it balances nicely, with fuel and engine weight in the back... I do a lot of downrigging and like Dave said, need the space behind the seats. Here's a side view that shows console position better...  "
1056961,DRIFTER_016,2020-03-03 18:28:00,10439,Makes a good net holder too. 
1056962,lew,2020-03-03 19:03:00,12766,And a stand to hold your camera too 
1056989,wkrp,2020-03-05 15:36:00,656,
1057064,ecmilley,2020-03-08 23:58:00,2163,Ranger z21 12ft talons bird touchscreens 250pro xs 
1057079,AKRISONER,2020-03-09 12:47:00,5558,How do you like the solixs vs the helixs
1057082,wkrp,2020-03-09 13:55:00,656,I wish I was able to post pictures. I have a Stanley Tiller 17DC and I absolutely love it
1057090,Dutch01,2020-03-09 16:31:00,1431,My dream boat - 2018 Hobie Mirage Outback I can't wait to get back on it this spring 😁   
1057093,misfish,2020-03-09 18:45:00,29133,I have spare 9ft stabilizers for that . 🤣
1057094,Dutch01,2020-03-09 18:56:00,1431,I've got a lot of seat time in kayaks over the last three years and I'm super impressed with how stable they are. Obv some more than others but I never considered needing a stabilizer. I'm looking to get this one out on Simcoe this spring so maybe that will change 😂
1057120,Out4Trout,2020-03-10 00:32:00,98,"Fantastic rig by all accounts... Do you have the Mirage drive, to free your hands?"
1055701,Musky Plug,2020-01-26 21:36:00,398,Ahh the public launch in CW. Gf dad's place is just down from the place with the red chairs. Seen lots of things happen there from his place. 
1055706,craigdritchie,2020-01-26 22:19:00,1586," Nice, 250 hp x 8 = 2,000 hp. But sometimes 6 engines beats 8 engines.  6 x 450 = 2,700 ponies. Still wouldn't want to have to gas up either one. "
1055708,LeXXington,2020-01-26 22:51:00,1928,"My ride.  Bought it off a long time OFC ""n"" board member.  She has a few miles on her now! "
1055712,Old Ironmaker,2020-01-26 23:58:00,8243,This is a thread for fishing boats Brian. There isn't a boat posted I wouldn't be proud to own. Some really nice rigs boys. Including yours Misfish. I just don't like rowing.
1055715,misfish,2020-01-27 00:05:00,29133,       Fishing boat enough  ? 🤣
1055717,Old Ironmaker,2020-01-27 00:13:00,8243,"Ok, OK It's a fishing boat, I give. A very productive fishin' boat. O/B or no O/B."
1055718,mikeh,2020-01-27 00:28:00,824,bought this in 2018 and am loving it.
1055728,BassMan11,2020-01-27 14:57:00,583,Nice Boats fella's My Baby. 2014 Lund Pro-Guide 1675 with a 2010 Etec 75. Best Kijiji find I have ever had.    
1055729,Lape0019,2020-01-27 15:16:00,647,"The beauty of fishing is that no matter the type of boat, we all share the same passion. Plus... it doesn’t matter how you get out, as long as you get there. this is my current rig. 2016 Ranger Z119c with 225HO G2.   my last rig. 2006 Bass Tracker 190TX with a 75 merc fourstroke.  "
1055746,moxie,2020-01-28 03:19:00,1566,"Some nice rigs gentlemen. Always had a thing for the big deep Starcrafts. This is my tin can. 2004 Crestliner 1600 Angler, 70hp Johnson. Lots of hours and miles  on her but the last 3 years have seen her settle into being a cottage boat. "
1055754,AKRISONER,2020-01-28 13:50:00,5558,"This is my kinda thread, i could literally sit and look at boats all day. Keep em coming guys! This thread is really giving me the feels. This year on the ice has really had an impact on my psyche. Fishing really is my therapy, it dominates most of my thought patterns, i work during the week thinking about what kinda adventure on what lake will I get up to each weekend and this winter has not allowed that at all. I've managed to somewhat scrape some time together, but its never been good, I was only able to access one of my more preferred fishing spots for the first time this past weekend only to have the weather completely throw a stick in my spokes. I sit and think...man what I would give to be able to go out to my honey hole in my boat...Only 3 more months.... I realize i havent snapped a photo in a while need to get some new ones this year! Especially after I put new seats and a centre storage/step in! 98 Skeeter 140SS with a 130 Yamaha 2 stroke   I recently have really been longing for one of those sunny quiet weekdays out on the lake.  She can be a little temperamental in her old age lol.  The Musky Rig and old faithful ""Tinner Magic"" 14 Foot Starcraft with a 1988 Suzuki 15  "
1055770,John,2020-01-29 00:28:00,2956,Nice boat!
1055778,Rattletrap2,2020-01-29 01:49:00,1652,"A good reminder that I need to take some decent photo's of the boat! Lot's of really nice combo's on here! I realize that this one is probably better of the truck than the boat, but this is pretty much all I got! Alumacraft Escape 165, 40 HP Yamaha 4 stroke tiller, Load Rite trailer."
1055792,Wendel,2020-01-29 13:00:00,213,Haven't logged into this board in years... I've been lurking though lol Here is the MegaByte.  She doesn't owe me a cent.  She has bee very reliable and I wish I could get another just like it!   
1055839,fishindevil,2020-01-30 16:14:00,6254,2017 Lund 2075 pro v bass boat ... loaded with a 250pro xs merc 
1055842,Old Ironmaker,2020-01-30 16:24:00,8243,There are enough of us here on OFC to put together an Armada that would rival some countries Navy's.
1055853,Musky Plug,2020-01-30 21:19:00,398,That's a beaut!
1055855,misfish,2020-01-30 21:51:00,29133,BEAST Very nice.
1055857,wkrp,2020-01-30 22:35:00,656,Wow what a Storageasaurus.
1055861,bonessk01,2020-01-30 23:23:00,40,my 1982 lund 5.3 tyee with a few updates 
1055868,Therealgooseman,2020-01-31 13:39:00,7,"Hey All, Posted on here before but here she is again, bought last year and absolutely love it, 2018 Smokercraft Pro Angler XL with a 90HO Evinrude.... Upgraded from a 1995 Sea Nymph FM161 with a 50 Johnson...  "
1055874,BillM,2020-01-31 16:31:00,17367,"I've raised a few nice ski's in GPool last year but no bites, you ever wanna get out let me know!     That launch is 100% better now that they've banned overnight parking, although it could use a yard or two of gravel (Same with the launch at Upper Big Chute)"
1055875,misfish,2020-01-31 16:59:00,29133,Great toon launch. Not very busy when I launch at 5 am. 🤣
1055878,Old Ironmaker,2020-01-31 18:56:00,8243,If you hold your arms out to the side when you are at WOT throttle with a 135 strapped to the back of your Skeeter can you get elevation? I believe it's a glasser but it must just fly.
1055879,BillM,2020-01-31 19:00:00,17367,"That launch gets worse by the week.  Problem is guys spinning their rear tires and digging out the ramp, have you seen it lately?  Brutal at the end of the season, I almost started putting in on the rocks, lol."
1055638,Old Ironmaker,2020-01-25 22:01:00,8243,It gets me to my spot tout suite. It's actually a rig used by The British Marines. The Queen has plenty of $$ for fuel.   
1055639,Old Ironmaker,2020-01-25 22:05:00,8243,"Above is my pride and joy. 1994 StarCraft Superfisherman 190. 115 HP Mariner and matching 15 HP kicker. I had her for sale but can't bring myself to let her go. I have gifted 50% ownership of her to a close friend, he uses it as much as I do anyway. I know friends and business etc. Met him on the 1st day of school at grade 10 Football tryout, have survived 2 failed business ventures together , 1 very sucessfull business and I still can't get rid of him.  We need todo  some work on her this winter but plan to have her ready for spring Cats in The Grand River in April. That's when the 15 pound plus beasts are on the feed bag."
1055640,Pigeontroller,2020-01-25 22:17:00,2793,Those Starcrafts look to be well built boats!   
1055643,Old Ironmaker,2020-01-25 22:38:00,8243,"A Lund was always what I wanted. I only shopped for a fishing rig since 1980. I finally did get my Lund. A 17' Adventurer I think it was with a 90 Yamaha used from a dealer in Simcoe. They offered a 90 day warranty on the O/B. I had them write in a hull warranty for 14 days, long story. The very 1st time we took it out the day after I got it home for it's maiden voyage it took on water, a lot of water. Lucky we didn't sink it as I had 2  former offensive linemen with me, about 900 lbs of humanity. The hull was cracked from stem to stern. I was devastated. The dealer couldn't believe it as it was a long time customer that traded it in. His kid was the last one out in it. ?????? They honored the warranty. One of the sales guys there decided to sell me his own StarCraft 12 years ago and I couldn't have more happy. That saying about 2 days being the happiest for a boat guy the day buying and selling is bunk to me. Going from 17' to 19' doesn't sound like much but it is. Much wider and deeper. You have a nice rig there Pigeontroller. The Lund deep V's and the StarCrafts look very similar. Someone told me they shared the same hulls in certain models back in the 90's."
1055644,lew,2020-01-25 22:48:00,12766,Loved my SKEETER and had it for 10 years without an issue on boat or motor.  It was a great musky fishing boat and we saw plenty of action together.   But when I decided to retire from fishing I sold all my gear including the boat and this was the last day I had her and the new owner picked her up just after this picture was taken. Kind of a sad day really.  
1055645,Pigeontroller,2020-01-25 22:54:00,2793,Love that garage Lew! Any toys in it now? Maybe a '67 Mustang?
1055647,lew,2020-01-25 22:57:00,12766,"Nope, just a tool box and snowblower Dax   LOL"
1055648,Old Ironmaker,2020-01-25 23:19:00,8243,"Your garage looks  bigger than the shack we are selling Lew. 16 Hoover Point Lane Selkirk On. Just in case someone who knows someone that knows a guy and or gal that might be in the market for a lakefront home. Watch fish, Smallies, Carp and Gar Pike spawn in crystal clear waters from the comfort of the deck. That should be in the real estate description. I should have them put it in actually. Upon approval of the person that owns it. Skeeter is a good boat. Many a Bass Pro have them."
1055649,grimsbylander,2020-01-25 23:48:00,3016,Nice boat...love those deep V Starcrafts.
1055653,grimsbylander,2020-01-26 00:20:00,3016,.  
1055655,LostAnotherOne,2020-01-26 01:00:00,956,Beauty.  That's exactly what I want.  Looks like it can handle that crazy fall weather.
1055660,irishfield,2020-01-26 02:31:00,26272, 
1055663,Old Ironmaker,2020-01-26 03:24:00,8243,"That's a beauty. The boat not grumpy Lew. My neighbour has a similar Lund. Baron? It's so deep his kids can hardly see over the gunnels.  Nice rig there Grimsby, love the Mariner. HTHM had a similar model Ranger. To me Rangers all looked the same but I know they aren't all the same. I got a blast for saying that on a boating forum., especially from a Ranger owner with a Walleye boat. Get them elbows tucked in. Those have to be Erie Smallies. Where is Albert? Haven't heard from him for a while. Hope all is well with Home time handy man."
1055665,DRIFTER_016,2020-01-26 03:56:00,10439,    
1055668,Moosebunk,2020-01-26 04:14:00,3970,Won't ever forget all the fun I had in this one... The WarCanoe. 
1055670,lew,2020-01-26 08:44:00,12766,"No fish that day Wayne, but good times as always on the water."
1055671,16 Footer,2020-01-26 10:37:00,191,Got 2 of them  
1055673,Gil Levesque,2020-01-26 12:05:00,103,"Not in the same league as some of the previous,but my 16ft. Mirro-Craft. With 25 Honda and a Minncota i-pilot on the front,is all I need! I fish Erie mostly ,and catch tons of fish!   "
1055676,lickmyarmpit,2020-01-26 13:59:00,359,"Here's my girl.  If money was no issue I would still buy this same boat.  Tough as hell, handles big water and still gets into most of the smaller lakes I fish.    "
1055679,Loonietoon,2020-01-26 14:42:00,1450,Here is my newest boat 16.5 with a 90 Merc with 9.9 kicker and 54 Min Kotta up front  
1055685,Spiel,2020-01-26 16:37:00,9065,  
1055689,Scott S,2020-01-26 17:09:00,203,Looking to get a full top with side curtains. Any one have any recommendations near the Barrie area Sorry for hijacking the thread. Just seen all these boats with nice tops Thanks Speerzy 
1055690,Old Man,2020-01-26 17:30:00,822, 
1055692,misfish,2020-01-26 18:56:00,29133,Keeps me out there  
1055695,BillM,2020-01-26 20:29:00,17367,Love this boat.   
