731747,Fisherman,2012-09-22 16:35:00,7201,"There's one option missing from the poll choices, I would name it,  ""Don't give a"
729985,kickingfrog,2012-09-15 14:38:00,8333,"http://www.theglobeandmail.com/sports/hockey/league-and-players-are-fighting-in-an-age-of-disagreement/article4543964/   League and players are fighting in an age of disagreement  KEN DRYDEN Special to The Globe and Mail Published Thursday, Sep. 13 2012, 7:13 PM EDT Last updated Thursday, Sep. 13 2012, 8:33 PM EDT   For years, from the late 1990s to the early 2000s, Gary Bettman kept searching for an answer he couldn’t find. With no salary cap, the NHL teams that could spend, including the New York Rangers, Detroit Red Wings and Philadelphia Flyers, did. But many teams that couldn’t spend, including teams in smaller markets, more southern U.S. cities and Canadian teams, except Toronto and Montreal, overwhelmed by a 70-cent Canadian dollar, also spent to a point beyond what their revenues would support. In NHL governors’ meetings, Bettman would point this out, at first forcefully, over time as if possessed.  He presented elaborate charts: Here’s what the league and individual teams take in, here’s what we spend. It makes no sense. Here’s what winning teams spend, here’s what losing teams spend. There’s no correlation between spending and performance (there was, in fact, some correlation). It makes no sense.  He would run a roll call of teams, and one by one take team owners, with all their private business splashed up on a big screen for everyone to see, to the principal’s office. Here’s what you’re doing – you idiot – here are the results you’re getting – you moron – and, always prefaced by the anti-trust defeating phrase, “Of course, you have the right, as everyone does, to make any decision you want” – what are you going to do in the future – you total fool.  To get out of the principal’s office, team owners learned to respond as if at an AA meeting.  “Hi, I’m Bob, and I’m a spend-aholic.”  “Hi Bob.”  Bettman’s buildup would continue each year until free-agent day – July 1. This year would be different. Then on July 1, all hell broke loose. Bob, as well as Dick and Harry, spent his brains out again.  Mutual support and individual humiliation weren’t working. Bettman’s response was to generate more and worse of the same. But each year, he got the same result. It was suggested to him that his approach didn’t work and would never work because many owners had a logic that overrode even financial success. Owners are competitive people, as players are. Owners want to win, as players do. But a player who wants to win, as a free agent, can go to five or six teams, playing each team against the others to drive up the money he seeks. An owner has no place else to go. An owner has to win where he is. When a player he thinks he needs to win sets to leave, he runs after him. An owner’s addiction isn’t chemical, it’s to his own self-image.  Every several years a collective agreement between the NHL and the NHL Players’ Association expires and a new one needs to be negotiated. If owners couldn’t restrain themselves, Bettman knew they needed a collective agreement that would do that for them. Bob Goodenow, head of the NHLPA, naturally, wasn’t looking to co-operate. Goodenow knew these rich, tough owners were actually weak. All he needed was to say “no” to every proposal. Eventually they would cave. And they did.  Finally, Bettman realized they always would. The only way for the owners and for him to win was to take the power out of the owners’ hands. He couldn’t do that directly. He was their employee.  He had to get their support to change the NHL bylaws so that a higher percentage of team owners were required to override any proposed agreement with the NHLPA he brought to them. Then he’d need the support of only a few friendly owners, and the negotiations were his. He got the bylaws changed.  Bettman girded himself for the 2004 negotiation, month by month building up in himself a belief in the rightness of his position, in the wrongness of the players’ position, and a solid dislike of Goodenow. And this time he had the power.  Goodenow said “no” as he always did. The owners locked out the players. The season didn’t start. Goodenow said “no” again and again. The owners would cave. Bettman didn’t. Goodenow had no other strategy. Goodenow needed the players. Bettman didn’t need the owners. It became Bettman against the players. The players caved.  The NHLPA disintegrated. Goodenow left. Infighting among players and their agents produced warring factions, new heads and acting heads of the NHLPA, and a mess. Finally, Donald Fehr, former long-time head of baseball’s players union, by far the most effective and respected of North America’s professional sports players unions, agreed to be the NHLPA’s head. And now here we are. The collective agreement expires at midnight Saturday. The sides seem nowhere near an agreement.  The owners and players both want an NHL of 30 teams because owners have made big investments in those 30 teams and because players want the jobs those 30 teams provide. Some teams are financially weaker. To survive, they need help. The owners want the players to give up more of what they have to see that these teams make it. The players want the owners, especially richer owners, to give up more of what they have to do the same. So the biggest fight between them is over what percentage of league revenues should go to the owners and what to the players, and what constitutes “league revenues.”  The fact is, both the owners and players are doing relatively fine. Their fight is not one of economic necessity. Bettman needs to win because he won last time, and he’s a winner. The players need to win because they lost last time and have to prove they’re not losers. The two sides didn’t really start to negotiate until July because there wasn’t much to talk about, and because for each to win what he needed to win, neither could agree before the collective agreement expired. There’s no agreement because neither needs an agreement. It’s not a fight they need to have. They fight because they can.  There’s something not quite right about this. Others are affected. It’s not obvious that a fan will be better off if the owners win, or the players win, no matter what Bettman or Fehr argue. Fans want their game. They pay for their game – steeply – but a price they accept to pay.  Eight years ago the NHL lost a full season. The fans could have developed new interests. Old hockey-viewing habits might have been broken. But the fans came back in even greater numbers and paid even higher prices. Bettman says the NHL has the “world’s best fans,” and maybe he’s right. But is it necessary that they prove it? Might love and loyalty not be paid back a different way? Or is this just the way things are: a strike or lockout every number of years, an 11th-hour season-saving deal, then two-thirds of a season of games crammed into a half-season of days, and critically, a full playoffs to try to make everyone forget?  We have become better and better at difference. We hire more experts to push our own case. It’s their job to win, their only job. Nothing else matters. It’s black and white, winning and losing, winners and losers. Grey is boring. Conviction is good. Compromise is weak. Compromisers are spineless. The media decide what’s worthy of attention. The media love difference. There’s drama in difference, drama in conflict. There is no bigger interest. There are only interests.  So we fight for as much as we can get.  What are the losers – the fans – to do? They could try to stand up together, develop a strategy, stay home from games. As unlikely as that is, big surprises happen, and the strong are never as strong as they seem.  Or the players and owners might say, this is going nowhere good. The way we live isn’t about total victory, about being the only one left standing, the only one who wins. An economy, a society, politics, sports don’t work if only a few win. With no overwhelming issues, NHL owners and players have agreed to disagree.  They need to learn how to agree to agree."
729986,kuhaman,2012-09-15 14:41:00,503,Funny 
729987,ch312,2012-09-15 15:17:00,1590,"  wah...wah...wah, we deserve more money because ""we're entitled to it"". no, actually they're not. they're hockey players that already make more than they deserve, not someone actually useful to society like doctors, nurses, firemen, cops, etc whom are underpaid.  heaven forbid they take a 24% cut on a multi million dollar salary. you guys should be blaming the players just as much as the owners as GREED is very evident on BOTH sides.    boycotting the NHL for a season after this Bull is done with is the only way to prevent it because in the end they're nothing without money from fans. but, just like the gas situation, people will bend over with smiles on their faces and take it. voila! nothing is fixed."
730004,kickingfrog,2012-09-15 18:01:00,8333,"It is ok to not to want to follow the details of the negotiations, or even being aware of the most basic parts of the two side's positions, but refraining from making comments would then also be a prudent decision."
730067,Stoty,2012-09-16 00:09:00,2910, 1) The owners make WAYYYYYY more than the players 2) WE pay both the players & owners salaries 3) If your boss said he would pay you millions a year to work.... I'm guessing you wouldn't say no 4) Your employer wants to take 24% of your salary away.... what's your opinion then?!
730071,jedimaster,2012-09-16 00:20:00,3472,"My opinion is I am gonna damn well miss NHL hockey.... Here is me many moons ago taking a road trip with the boys to pittsburgh in the playoffs....This road trip we made hockey night in canada and the toronto sun, and the Leafs won.  I'll tellyou this. It was to go watch the Teachers Pension Fund push Pencils.  I could care less how much the owners make. I would pay to see the best hockey players in the world play no matter what team they played for.  "
730076,Jigger,2012-09-16 00:32:00,1237," If you watch hockey, pay for hockey in any way or even buy some Little Caesars once in awhile, you can comment on the situation.  Thanks for the article. Dryden always has a way with words."
730087,glen,2012-09-16 01:04:00,2641,Good info Rob. Thankyou.   Nice ride Vince.
730093,jedimaster,2012-09-16 01:11:00,3472,Sadly the bud buggy didn't last.
730107,kickingfrog,2012-09-16 01:37:00,8333,"This would be one of the multibillionaire owners looking for a bigger handout from the taxpayer's pocket for a new arena to host his hobby-toy, I mean hockey team. These teams are spare time, spare money operations for the most part. Nobody forced anyone to buy-in. Nobody forced them to sign the big contracts.  For the most part you can swap out the name of the owner/city and repeat this in most of the papers in that have nhl teams that have or are looking for new arenas. http://www.theglobeandmail.com/sports/hockey/edmonton-city-council-rejects-oilers-bid-for-more-taxpayer-dollars-for-arena/article4540405/    Edmonton city council rejects Oilers bid for more taxpayer dollars for arena DEAN BENNETT EDMONTON — The Canadian Press Published Wednesday, Sep. 12 2012, 3:36 PM EDT Last updated Wednesday, Sep. 12 2012, 6:10 PM EDT  A new downtown arena for the Edmonton Oilers hit the ditch Wednesday as city councillors rejected a bid by the NHL team for more money from taxpayers.  Mayor Stephen Mandel would not say how much was asked for, or what is was for, but said the ball is now in the court of the team’s owner, pharmacy billionaire Daryl Katz.  “Optimistic might not be the best word,” Mandel said.  “Frustrated might be a better word. But I’m optimistic in the sense (we can) get back together and see how we can make this work.”  Construction on the $450-million arena is slated to begin early next year.  Mandel said the request from the Katz Group did not come with an ultimatum, although Katz has said the Oilers won’t play indefinitely at their current home of Rexall Place in Edmonton’s north end.  The Katz Group, responding to council’s decision through a prepared statement, said it has become clear during the design and engineering process that the $450-million cap won’t be enough to build the “iconic” structure that both the city and the Oilers want.  John Karvellas, executive vice-president of the Katz Group, didn’t say what the revised cost would be, but said the Oilers would pay their fair share for any costs over the $450 million.  Karvellas said they have already gone above and beyond expectations by spending $70 million to date.  “We have made these investments of time and money in good faith and without regret and continue to believe this project can and must succeed,” he said in the statement.  Mandel and the councillors rejected the Katz request Wednesday morning after debating it behind closed doors.  Their decision comes almost a year after the Katz Group and the city agreed in principle on a cost-shared deal for the rink, which included a maximum cost of $450 million.  Mandel said council voted to keep that original agreement in place.  “In my opinion (it’s) a very good deal for all parties to keep sustainable, strong, great NHL hockey here,” said Mandel.  Councillor Kim Krushell, a longtime supporter of the project, was asked if council was “blindsided” by the Katz Group request for extra funds.  “I would characterize it that I was surprised. That’s about all I will say,” Krushell said.  The deal for the new rink has led to sharp and heated debate in the Alberta capital.  Proponents say public money for this private venture will lead to economic spinoff benefits, a revitalized downtown core, and a higher international profile.  Critics say no public money should go toward a private venture.  A third group says it can see a role for public money, but says the deal struck is too lopsided in favour of the Oilers.  Under the agreed terms, city taxpayers will put up $125 million to go with $100 million by the Katz Group. A ticket tax ($5-$6 a ticket) would pay for another $125 million.  Another $100 million is being sought from the province, although Premier Alison Redford’s government is adamant no tax dollars will go to private ventures.  Mandel said that they’re getting closer to solving that problem.  “We’ve been working with the province on various programs and we believe they’re getting close to coming up with a solution that would deal with the realities of every town and village and city ... coming up with funds for facilities like the arena project,” he said.  Council has already been told that the city’s ultimate contribution will far exceed $125 million.  Officials estimate that when borrowing and land purchase costs are factored in, the number becomes $305 million. Another $57 million will be spent for a light-rail transit extension to the rink, a pedestrian corridor and an above-ground walkway over the main avenue in front of the building.  A proposed community rink would add another $21 million. The city would also pay Katz $20 million over 10 years to advertise through his team. It’s not clear what form that advertising would take.  The base number itself is already rising.  In July, councillors were told revised estimates have boosted the original $450-million figure to $485 million, prompting designers to look at ways to cut back on some of the amenities, like some of the concession stands and the Oilers retail store.  The Oilers would pay their $100 million in instalments: $5.5 million in annual rent for 35 years, plus interest, for a total of $186 million.  The team would pay to operate the building and keep the profits for 11 months out of the year.  Katz would retain the naming rights for the building. Comparable estimates put that at $1 million a year.  The deal would bind the team to staying in Edmonton for the next 35 years.  The proposed rink is a futuristic structure of wavy lines and curves done over in zinc, masonry and glass in the broad shape of an oil drop.  There would by 18,400 seats along with clubs and bistros, even a space to hold beach volleyball tournaments, along with underground parking.  The city is banking that the arena will be a catalyst for more retail and housing.  The rink would replace the aging Rexall Place, which has been the home of the Oilers since their World Hockey Association days of the 1970s.  Built in 1974, it’s the second-oldest rink in the NHL. The oldest is the arena where the New York Islanders play.  The Oilers are the only NHL team that doesn’t get non-hockey-related revenue from its building."
730115,Stoty,2012-09-16 02:07:00,2910," So... if that's your opinion about them... then I guess all the CAW employees at the ""big three"" that are voting on a strike Monday, should also suck it up and be thankful they have a job too? Just bend over and let go of what the companies want to take away from them?  C'mon man... NO ONE would be happy to take a paycut, no matter how much money they make."
730128,Stoty,2012-09-16 02:39:00,2910, MUCH easier said than done....
730129,danc,2012-09-16 02:42:00,4677, That's just because you don't belong to one.
730135,Stoty,2012-09-16 02:49:00,2910," Did they take away anything? Pay cut? benefits reduced? Or were you just not ""happy"" with the pay?  There's a BIG difference."
730140,danc,2012-09-16 02:54:00,4677," I have no clue about what you're talking about with the Skugog thing. But after spending 35 years in SMW local 397, I'll be retiring soon with a healthy pension that is not on the backs of the Ontario government or the tax payers. Not once has my union ever had to go to bat for me. Not once has my union had to protect me or find me employment. In fact, if my work was sub standard, I wouldn't be working period. Works for me."
730147,Jigger,2012-09-16 03:07:00,1237,"Open a new thread if you want to get into ""the BIG 3"". Combining bailouts and lockouts wont keep this thread alive long."
727269,glen,2012-09-04 16:52:00,2641,And people are saying the players are over paid
727292,Squid,2012-09-04 19:41:00,1656, I'd watch the Amateur's
727294,davey buoy,2012-09-04 19:45:00,5505," I watch both!,best of both worlds. Love Saturday hockey,just me!"
727347,woodenboater,2012-09-04 22:07:00,2277,I'll just sit in the basement staring at my rods and reels and hoping for a fast winter. Maybe sharpen some hooks lol
727412,chris.brock,2012-09-05 00:43:00,4053,"wow, that's brutal, I also didn't know that but also wondered  this has a good chance of being the second time without NHL hockey, for an entire season, with the owners under the leadership of Gary ""the little weasel"" Bettman, there's not alot of money coming in for the owners when the lights are out and the seats are empty and there's Dancing With the Stars on TV, you think they (the owners) would give him what he has coming to him (at the very least that would be losing his job),  yeah, I had a long day at work but I'll say it for what it's worth, I'd like to hurt that little snake Bettman"
727424,kickingfrog,2012-09-05 01:03:00,8333,Every team save 1 or maybe 2 is owned by corporations that make billions of dollars in profits from other interests. A few tens of millions with a plus or a minus beside it makes very little difference to the owners in the short term.
727469,tb4me,2012-09-05 04:06:00,3295,Ron Mclean from CBC says no way there is a lockout..From what I read it makes sense.. All but 3 teams were in the black the last 3 years..Before the old lockout the owners were loosing money. It doesnt add up for the owners to lock the players out now..They will be just throwing away good cash..Im willing to bet this is all done and over with before the preseason kicks in..here's the link  http://www.cbc.ca/sports/hockey/nhl/story/2012/09/04/spf-nhl-nhlpa-cba-ron-maclean.html
727515,jedimaster,2012-09-05 13:57:00,3472,"Ron is employed by CBC, CBC has a stake in the NHL lockout and a stake in keeping people optimistic and intereted. This article was meaningless. Bettman screwed the pooch the last time, and now he is trying to play catchup. I doubt anyne here would take a paycut like they are offering the players. The owners said they wont play without a new CBA. Case closed. The season won't start on time, neither the players nor the owners, nor bettman cares what may seem logical. Its all about the Money Money Money, They care about the fans or the game.  Oh yah, and what a great move to hire someone from within a losing organization to run the show. WTG MLSE you morons!!!!"
727530,Squid,2012-09-05 16:32:00,1656,I Agree with Ron and Mr.Fort.
727548,SirCranksalot,2012-09-05 17:59:00,3291," A lockout is the same as a strike??? Oh, wow. I think I just fell down the rabbit hole!!"
727558,davey buoy,2012-09-05 19:18:00,5505, Do contracts for players mean NOTHING anymore?. Little bit not sure of the proposed agreement. A fellow member said it was the players taking a cut. Enlighten me if you can.lol.
727577,Jigger,2012-09-05 20:37:00,1237,"It sounds to me that on TOP of their guaranteed salaries, and a per diem that most of the general population would consider a daily wage, they want to maintain a healthy cut of league revenue. If they were advocating cheaper tickets at the gate , i might have some sympathy. But theyre not and I dont.  Dont get me wrong. The owners are absolutely swimming in money and i have none for them either. But you can bet that, ticket prices will go up, beer will be $20 a shot and a hotdog inside will cost 5 times what it would two steps from the ACC. Hard to pick a side on this one."
727583,kickingfrog,2012-09-05 21:00:00,8333,"I'm a hockey fan in Canada. I will always have access to hockey. If we were ever lucky enough to have the nhl go poof. It would be a short period of time before something filled the vacuum. Many of the players would still have jobs, but I doubt many of the owners would be."
727585,tb4me,2012-09-05 21:04:00,3295,"I too think the players union is useless in this sport..We should do what the NFL did years ago.. Lock out the players hire replacement players and the locked out players will turn their backs on the union and cross the picket line eventually..Anyway no matter what side your on here this video will make you remember were all just hockey fans...Enjoy!    <iframe width=""560"" height=""315"" src=""http://www.youtube.com/embed/EWQs3O_IDas"" frameborder=""0"" allowfullscreen></iframe>"
727631,i2cool2fool,2012-09-05 23:52:00,349,Meh. Anyone actually part of the NHL this day and age need a reality check. They are all overpriced whiners IMO. I love the game of hockey but not what they are making it. We all suffered (in sone way) a financial crisis. Now it's the NHLs turn for a major correction - which they are kicking and screaming against.
727723,John,2012-09-06 11:44:00,2956,"No worries here, I'm tired of watching overpaid under-performers in 'most every professional sport.  Much rather watch junior hockey and my grandson's Peewee team any day......."
727820,jedimaster,2012-09-06 18:56:00,3472,"And in response to those that said there will be hockey? The jets release a statement to there fans saying to be prpeared for the eventuality of a lockout... the deadline is sept 15th... one week from today. The two sides are not close to eachother regardless of either side making money. I say there will be a lockout. How long is anyones guess, I doubt a whole season would get trashed though.  http://www.tsn.ca/nhl/story/?id=404654"
727849,Stoty,2012-09-06 19:42:00,2910,"I love how people can whine about players salaries, when WE ARE THE ONES PAYING THEM!!!!  Do they make unreal amounts of money? Yes But can you blame them for wanting more money? Nope! If your company offered you a raise, are you gonna take it? YUP If your company offered you $1.4 million per year to work, would you say no? NOPE  Fact of the matter is.... WE watch the games, WE go to the games, WE buy the videos games, hats, sticks, etc, etc, etc that pay the players/owners salaries!  Again... do they make unreal amounts of money? Yup... but who wouldnt take as much money as possible at ""work""?"
727942,jedimaster,2012-09-06 23:15:00,3472,I went to work today and asked for an 18 percent paycut.                  Then I woke up slapped myself.
727966,Stoty,2012-09-07 00:19:00,2910,
728063,uglyfish,2012-09-07 07:42:00,981,"Gary bettman is the worst thing to happen to the nhl. He has not done a thing to improve the game! Since his tenure started as commish, he has changed rules to make the game less enjoyable, implemented the silly shootout, and caused 2 lockouts, goining on 3. I don't recall any other commish causing a lockout in the history of the league. His a twit.  Stoty has it bang on, they make stupid money, yes. But we support them! No one is gonna turn down 100 mil to play a game!"
728286,tb4me,2012-09-08 01:33:00,3295,"Canadian teams make up over a 3rd of the NHL revenue and pay most to porffit sharing to teams that are falling apart...Betman whats going on here? Imagine how much better the league would do with 2 more Canadian teams?! Man, you gotta wonder whats wrong with that guy..."
728431,Cookslav,2012-09-08 23:24:00,1457,"Guess I'll continue to enjoy my Rangers....Kitchener ranger that is! The junior leagues are playing better hockey most of the time anyway IMHO. Don't get me wrong, I love to watch My Leafs (why I'll never know) but sai la vie.... The problem with the NHL is the heart is gone until the Playoffs come around. The rest of the season is just ""show off time""  bah...."
728435,kickingfrog,2012-09-08 23:49:00,8333, It would be real nice for Barrie to have Scheifele for the whole season. I think in the long run it would be good for him to.
728436,RickOnt,2012-09-08 23:52:00,669,Go 'Colts' Go  Question for yas  In a lockout does a player who is under contract get paid? Thanks Rick
726658,BradMc76,2012-09-02 14:14:00,56,"I'm hoping for no hockey. As someone who runs poker tournaments, it blew up in 05 when the last strike was on, and my job went wild.  I could use another year of good turnouts, lol.  It's not for money, but for points, like any kind of bowling/darts league. You don't have to know poker or be good at it, because we are a training league. All we ask is that people purchase from the establishment (restaurant) so you're not loitering.  We were getting up to 50 people a night at each of our different locations the last time the strike went on, and I wouldn't mind those numbers again."
726680,moxie,2012-09-02 15:27:00,1566, Ditto. Who cares?
726685,Rod Caster,2012-09-02 15:44:00,5784,"I care. Without hockey, my cable service is completely useless."
726689,trevy727,2012-09-02 15:49:00,351,"  X2. I love hockey. I play and watch hockey all winter long. NHL, OHL, any hockey that's on, I'll watch. Best sport in the world."
726858,jedimaster,2012-09-03 14:32:00,3472,"Personally, I love nhl hockey. If I wanted to watch second rate, not good enough players I would watch ohl or ahl. I watch the nhl because they are the best. If you had two tv shows on about fishing. One amature that knew nothing about fishing, and say dave mercer, who would you watch? I might flip to the amature for jokes, but I am gonna watch dave. NHL or bust for me."
726868,davey buoy,2012-09-03 15:07:00,5505," :good:Personally,I like all levels of the game. Still see a game or two a year watching the colts!."
726872,Broker,2012-09-03 15:11:00,482,"I too will be lost.. No hockey on sportcenter in the morning before i head to school would be brutal. I play midget rep hockey and love the game, I can stay at the arena and watch hockey all day, then come home and watch NHL.. What are saturday nights withouy hockey night in canada?"
726873,kickingfrog,2012-09-03 15:11:00,8333,"http://www.latimes.com/sports/la-sp-elliott-nhl-labor-20120902,0,6653644.column   NHL good at getting labor negotiations wrong By Helene Elliott September 1, 2012, 6:35 p.m.  ""I know the league's future is bright, and this will be to the benefit of the game. We had no choice but to get it right."" — NHL Commissioner Gary Bettman, July 22, 2005, announcing the labor deal that ended a season-long lockout.  Whoops…. Maybe Bettman and the owners who authorized him to cancel the 2004-05 season didn't get it right after all.  The collective bargaining agreement they negotiated with the NHL Players' Assn. expires Sept. 15, and the league is again pushing hard for substantial givebacks by players. No new deal, no new season, Bettman has decreed, leaving the hockey world to face the third league-imposed lockout since 1994.  It figures: The Kings waited 44 years to win the Stanley Cup and the NHL will implode before they can raise their banner.  This dispute was predictable the moment the NBA and NFL won concessions that dropped players' salaries to 47% of agreed-upon revenues in the case of the NFL and to 50% in the case of the NBA. The NHL, which navigated the recession surprisingly well and generated $3.3 billion in revenues last season, wants to change an equation that favored players by 57%-43% and make it 54%-46% in the owners' favor.  The cut actually goes deeper because the NHL, citing higher business costs, wants to exclude some currently accepted hockey-related revenues from what players would share in the next deal. If business is booming why shouldn't players share the bounty? The 57% share they want in the fourth year of their proposal is probably a bit high, but the NHL's offer of 46% of a smaller pie is too low.  ""We need to be paying out less in player costs."" — Bettman, Aug. 9, 2012.  Maybe so. But who told the New Jersey Devils to overbid for winger Ilya Kovalchuk, offering a 17-year deal that was reworked to $100 million over 15 years? How could the small-market Minnesota Wild afford to sign free agents Ryan Suter and Zach Parise to identical 13-year, $98-million deals in June?  The ink on that ""get it right"" labor deal hadn't dried before general managers found ways to shred it, principally with front-loaded, long-term contracts that reduced the average annual value and salary-cap hit. Another escalating factor has been the huge jump players are taking from their entry-level deals to their second contracts. That rising tide brought other boats up with it.  The seven Canadian teams, helped by their dollar's increased strength and the NHL's return to Winnipeg, continue to account for about one-third of ticket revenues in a still heavily gate-driven league. The Toronto Maple Leafs and Montreal Canadiens will always be pillars of strength, but one small downturn in the value of the Canadian dollar could create havoc.  While Bettman is fond of pointing out that the NHL has increased its revenues from $2.2 billion before the current labor agreement to $3.3 billion, he's less fond of discussing the franchise values of some unprofitable small-market teams.  In a story dated November, 30 2011, Forbes reported that Bettman had said three years earlier that no NHL franchise was worth less than $200 million. However, since then the Buffalo Sabres were sold for $165 million (plus debts), the St. Louis Blues sold for about $130 million and the Phoenix Coyotes' sale has become a sad, strung-out saga. Former San Jose Sharks executive Greg Jamison has had trouble assembling the financing to meet the $170-million price tag the NHL set for the Coyotes, whom it has operated for nearly three years. Large-market teams are strong, but smaller markets struggle to operate profitably while meeting the rising salary floor, and they've gotten little help through revenue sharing.  That made it comical when Bettman last Friday dismissed the NHLPA's insistence on discussing revenue sharing as ""distracting."" In truth, he's trying to placate powerful big-market owners who don't want to share much with their small-market brothers. It's clear several markets added through the NHL's over-reaching expansion — and others that have been mismanaged — are causing problems owners won't solve on their own, making lockout threats a certainty each time a labor deal expires.  ""I hope it never happens again. We're both going to kill each other if we do it again."" — Mike Gartner, then the NHLPA's director of business relations, on losing a season to a lockout, July 21, 2005.  Sorry, but it looks like deja vu all over again. ""We recovered last time because we have the world's greatest fans,"" Bettman said Aug. 23, and with reason. He has two advantages: Hockey remains best seen in rinks rather than on TV, and he knows fans' bottomless passion will bring them back.  Whatever happens over the next two weeks fans will return, sadder but wiser. For the moment, they're just sad this is happening again without much apparent chance of a long-term solution.  [email protected] twitter.com/helenenothelen"
726875,davey buoy,2012-09-03 15:24:00,5505, And Don Cherry!!!!!!!!!
726878,kickingfrog,2012-09-03 15:34:00,8333, July and August… sometimes.
727042,chris.brock,2012-09-04 00:23:00,4053,"yeah the players are greedy and likely overpaid, yeah I would love to knock Bettman out and then wring his neck  but I hope the season starts on time, winter is long, dark and cold I love my NHL hockey, and always look forward to my Leaf games, win or loose (mostly losing, but I'm a die hard fan)"
727043,glen,2012-09-04 00:23:00,2641,I just want to watch the NHL.  But I can't because of greedy people.
727044,chris.brock,2012-09-04 00:24:00,4053,"just curious, and off topic too, what line of work are you in?"
727052,i2cool2fool,2012-09-04 00:31:00,349,"Meh. I used to eat, breathe and sleep hockey. Not so much anymore.  I am not a fan of unions but don't outright hate them. (btw I am in the technology side of the banking industry)."
727060,kickingfrog,2012-09-04 00:49:00,8333,But you don't understand the difference between a lock-out and a strike?
727064,kickingfrog,2012-09-04 00:51:00,8333,   But you don't understand the difference between a strike and a lock-out?
727072,kickingfrog,2012-09-04 00:59:00,8333,I'll contend that there is a difference between the owners not honouring contracts that they are still signing players to and players striking.
727074,kickingfrog,2012-09-04 01:01:00,8333,  I'll also content that there is a significant difference between nhlpa and other unions.
727075,chris.brock,2012-09-04 01:02:00,4053,"let me guess, a mech. eng. working for a company with unionized workers?"
727201,Headhunter,2012-09-04 13:15:00,5703,Well if the NHL does go on strike AGAIN... I just might reach my lofty goal of being mediocre at bass guitar! More practice time for me! HH
727206,lhousesoccer,2012-09-04 13:33:00,442,"I have a question that's probably stupid, but I've always wondered ..... who is Bettman's boss?  He must answer to someone, and why hasn't that ""someone"" fired his ass a LONG long long time ago?  I'm guessing it's some Board made up of the team owners or something like that, so that's probably why he hasn't been, because he makes them too much money, and doesn't really give a crap about what the game really is or means to the fans across Canada and the US.  Personally, I just can't stand the little NY weasly twerp."
727214,jedimaster,2012-09-04 13:48:00,3472,"Sounds like both sides are digging the trenches for a long one. Opening on time looks impossible at this stage. I hope they don't miss a full season, that would really hurt the game at ALL levels."
727226,Harrison,2012-09-04 14:08:00,2202,"Selfish, but the calibre of my ""beer"" league rose quite a bit with the last lock out."
727242,jimmer,2012-09-04 15:01:00,2730,"I can't even stand listening to all the media reports on the so called CBA negotiations. They're all full of it or themselves. Was always my favourite sport to watch, but it looks like it will be the american hoggers this winter! LOL"
727263,kickingfrog,2012-09-04 16:38:00,8333," Bettmens boss is the 29 owners (the nhl ""owns"" the yotes, thanks to betts). And he'll get his 8 million dollars this year no matter how much hockey is played. Who knows he may get a bonus on top of that."
726531,glen,2012-09-01 15:50:00,2641,Will bettman continue to ruin my game?
726533,kickingfrog,2012-09-01 16:05:00,8333,Yes. It is what he does and he does it well.
726534,musky_hunter,2012-09-01 16:39:00,328,game sucks as it is....salary cap system sucks...players suck
726536,Jigger,2012-09-01 16:40:00,1237,Everyone in hockey makes too much money as it is. This whole negotiation is a farce imo and i wont be paying much attention to it until the seaon starts.
726537,Old Man,2012-09-01 16:41:00,822,"This poll needs a ""Do you care?"" option."
726541,kickingfrog,2012-09-01 16:49:00,8333, Change the station.
726543,Old Man,2012-09-01 16:52:00,822, The comment was meant to display that people are tired of these labour disputes in the NHL. But I guess some people are touchy about it.
726544,kickingfrog,2012-09-01 16:55:00,8333,Not touchy. Just find it interesting how often people will respond and follow a thread that they will claim they don't care about.
726545,Old Man,2012-09-01 16:57:00,822,Missed the point again
726546,kickingfrog,2012-09-01 16:58:00,8333,  Yes you did.
726548,rufus,2012-09-01 17:16:00,267,"It seems that ""absence makes the heart grow fonder"" as far as hockey fans are concerned. Attendance increased after the last two lockouts so there is little reason to not have a lockout by the looks of it.   http://www.canadianbusiness.com/blog/business_briefings/97168--gary-bettman-is-right-about-nhl-fans"
726553,kickingfrog,2012-09-01 18:05:00,8333," We (the fans) are our own worst enemies. We've always come back and the owners have, and are, basing their lockout on this fact."
726554,glen,2012-09-01 18:08:00,2641,I would like to have hockey on tv to help get me though the winter.
726574,Woodsman,2012-09-01 20:28:00,1286,Ice fishing will do it for me. As long as the ice isn't locked out. (Last year sucked down here in southern Ontario).
726576,davey buoy,2012-09-01 20:54:00,5505,"Don't hockey players earn a salary per year?, many times over our salaries per year. I just don't get what more should they receive?. Short work span I get it. but if you gave me 2 plus million a year for say 10 years,that's still more than most of us would make in over 5- 10 life spans unless my math is off.Love the game,but no need to be locked out IMO."
